,dimension_1,dimension_2
8,-4.3811041,0.9779606
4,8.5736202,-0.6619769
2,-0.6851772,0.7388954
4,8.7368466,-0.8223449
5,-6.2289728,-2.1090175
1,-6.159199,9.963583
8,-3.351162,-0.5043831
7,6.9760095,-5.0665666
6,0.537851,-8.294697
1,-6.3052506,9.8759145
8,-3.4262441,0.3666982
4,8.6337229,-1.0998258
1,-6.2147818,9.1835252
3,-2.3786606,-4.566534
0,0.1964254,9.3685861
9,6.3515533,-1.6554938
9,5.2349747,1.0911001
7,7.0064528,-5.0000446
8,-4.5097417,0.5012549
1,-6.3314161,10.002207
3,-3.8199361,-4.9465648
2,1.0262899,1.8045033
1,-7.1999203,4.8989351
6,1.3489183,-9.7909561
8,-4.49687,0.3499047
0,-0.7007113,6.6488846
4,6.6414613,0.0790475
7,4.6923618,-3.2523314
5,-7.4479373,-1.5515691
3,-2.8112182,-4.3905458
1,-7.6204778,6.5449049
0,0.8499083,8.2760071
9,6.0138528,-1.7725304
1,-6.5031174,6.5461597
6,1.2946586,-9.5602965
2,0.3919509,-0.0284416
5,-6.3684446,-1.7858727
3,-3.8175808,-3.7961095
2,-0.0135552,1.0068257
4,7.4178384,0.434058
9,4.9109064,0.6617961
5,-8.5001043,-1.6151743
0,1.8693499,7.7044265
6,2.2311041,-8.5405947
2,0.4436358,0.6035893
7,5.6044395,-3.6529582
8,-3.8153663,0.1862435
8,-4.2244093,1.5835134
9,5.2634676,2.8117056
9,6.3730754,-2.0073361
5,-7.1731936,-0.390475
0,1.4784993,7.5068848
1,-9.3114123,5.4958175
1,-7.3422187,5.9418631
4,6.4435943,2.977186
2,1.3871436,0.3465342
2,0.5466212,1.5330982
3,-3.1635329,-3.7249898
7,5.0747093,-4.1564955
4,7.6062864,-0.1628763
4,7.4009268,0.2743217
5,-8.3699813,-1.581609
0,1.4910643,8.5262637
6,2.9426569,-9.6901519
6,2.5947381,-9.9541577
7,6.0757894,-4.6977952
0,1.1544074,8.5258778
8,-4.3673647,1.6359605
7,4.359126,-4.2864375
9,6.1455662,-1.6345592
5,-7.0098139,-0.570164
0,1.5740635,7.4462799
0,1.0875563,7.3293737
1,-6.5625572,6.4056879
6,0.6923295,-8.1616367
2,0.8338797,0.4343652
6,2.0139652,-8.9806545
3,-2.5101763,-4.234478
2,0.0258442,2.1875887
4,7.6223702,-1.8245418
1,-7.9506951,6.4347337
5,-7.6594856,-1.0986527
4,6.0676408,1.772243
6,2.3990024,-9.1333186
5,-7.1306438,-0.4807757
7,5.331876,-3.8163098
2,1.2985868,0.3898223
8,-4.7284758,2.0205115
3,-4.354253,-5.3221935
9,7.0687339,-2.5293547
4,6.7284182,2.9145676
7,5.6787928,-3.1820605
7,3.6406075,-1.4912959
4,7.6845272,-1.2488078
5,-0.8452613,8.6680289
0,1.8952507,7.2250086
6,0.0404017,-8.447622
4,7.5069834,0.5195638
8,-4.4106736,0.8547488
0,1.7515285,7.4028362
9,6.0766973,-1.2133699
1,-6.0770295,6.6886138
7,3.7061431,-1.8558551
7,5.3055743,-4.0686449
4,7.7899904,-1.0336706
9,6.5978445,-2.3976949
9,5.7170946,-1.8583079
5,-7.4785832,-0.8271746
7,4.0805381,-3.2092977
1,-6.9795523,6.3087644
1,-7.6360708,5.1990525
4,7.6663262,-0.2592184
7,4.9281399,-4.068587
2,0.9141506,0.3614215
1,-8.8036275,3.9433639
8,-3.8246488,1.5494409
4,8.2278432,0.4795909
9,4.9239785,-2.6307821
1,-6.1808509,7.8955229
4,7.838095,0.9866731
1,-8.4008779,5.3162825
3,-2.7417066,-4.300788
1,-6.1908406,6.4056994
1,-6.4600577,7.5305455
5,-7.2187057,-0.9213597
7,5.5658423,-3.5607219
4,6.6574102,-0.1157044
8,-4.5759291,2.0072445
1,-9.1242927,3.6623135
2,1.4119804,0.2894645
5,-4.794634,-2.059543
4,7.6504748,0.1318976
0,1.9641562,7.4543462
3,-2.5116312,-4.2886068
3,-4.2446839,-3.8995566
6,0.8454729,-8.1883637
1,-9.1537829,3.9279701
9,6.22142,-1.8861907
0,0.6661446,9.0606747
9,6.8707404,-2.5876005
2,0.9330726,1.1348218
5,-6.5898311,-2.2107444
5,-6.5119981,-1.9551497
8,-4.1683564,0.4070536
9,5.7457443,-1.7454148
6,1.2786327,-8.3457982
9,4.7106321,0.4965348
7,5.5551763,-4.8391346
7,5.1546003,-4.0976204
0,0.8244556,7.6046157
2,0.6850297,0.2223229
6,1.5921587,-9.0797739
4,6.780211,2.6313047
8,-5.1759564,1.5667359
7,4.3900545,-2.5358506
2,0.6808636,1.3531699
9,4.9559011,1.0693136
6,2.1134467,-9.5662187
4,8.0009327,-0.8105283
3,-2.870401,-4.4813487
2,0.8774877,2.0659979
9,7.3866098,-2.9677752
1,-9.2697753,4.645859
3,-2.1860737,-4.1924321
8,-3.3646576,-0.4592825
2,0.2393933,-0.1510489
9,6.5458465,-0.5332783
8,-4.3782265,1.8184398
0,1.8826027,6.7923617
6,2.2669255,-8.8784094
8,-3.9518053,1.29008
1,-5.7528718,7.2618923
8,-3.6153337,-0.4577457
7,5.7683112,-3.6137694
0,0.3075769,8.0276789
4,8.0237243,-0.0152903
8,-4.1165541,-0.5614381
8,-4.2918142,1.7743914
6,1.8633058,-8.6660568
8,-4.7466845,1.9337979
0,1.1014846,7.3982811
9,6.3181656,-1.5264371
9,6.3878991,-1.9165846
0,0.0607344,7.4587352
7,3.6330728,-0.9665901
3,-3.0946011,-4.3624573
3,-3.661036,-5.2120787
3,-3.0771176,-3.5766848
0,-0.0965433,8.3600419
9,6.0756389,-1.6934284
1,-9.1303756,4.6932263
0,1.1190691,8.2682204
0,-0.6914858,8.0808478
5,-7.127785,-1.1415126
6,3.1424432,-9.4480224
2,1.0633053,0.2781535
0,0.9134998,8.8205954
5,-8.6162228,-1.084611
6,3.6153433,-10.3624245
0,2.3138375,-8.4210732
6,0.8410147,-9.3755242
9,5.7596215,-1.0300518
4,6.8918787,0.0624117
4,7.319957,0.1151232
4,6.580183,-0.2858226
1,-5.7372717,7.6696737
4,7.3934903,0.9867791
0,1.8353242,6.7545363
9,3.840603,-1.2372746
3,-2.7868061,-4.3851028
9,5.4067571,1.4990707
7,5.9803976,-4.8683905
2,0.2256481,2.0623274
5,-8.2899989,-0.8372752
1,-9.3634157,5.0151345
8,-4.489966,1.5988806
9,5.0154301,2.1677781
7,4.6842319,-2.6838767
6,1.3855613,-9.9280897
7,5.7470226,-3.584533
1,-5.9378005,6.7552762
8,-4.0539596,1.7989272
9,5.4488205,-0.8199175
2,0.7023296,0.3479616
0,3.7497671,-10.2112158
9,5.675658,-1.1532052
8,-4.130454,1.7927329
7,6.0318421,-3.9258314
9,4.4717011,0.554315
1,-6.3497414,6.4745429
8,-3.7982683,-0.6682887
2,0.5227317,-0.252323
0,-0.3763794,8.3819657
6,1.1733648,-8.2995137
5,-5.4771573,-2.2917205
4,7.9205611,0.3074349
8,-3.4291927,-0.4307845
2,0.1230371,-0.2430249
4,7.4934065,-1.1175023
5,-7.496162,-0.8923987
7,4.9016033,-2.7876495
2,0.8109596,0.0533541
4,6.3677708,0.8262919
3,-2.9580206,-4.36515
7,5.6531565,-4.6502509
6,2.3090557,-8.5016044
3,-8.844331,3.363778
6,0.8519713,-8.2385769
4,6.4237409,1.6774384
5,-7.5484302,-0.9135478
2,-0.10179,-0.1152921
0,2.0672862,-8.3731569
1,-8.4389031,4.7626383
0,1.6628441,7.4750022
3,-4.6442921,-3.3178684
7,4.5475524,-2.3403745
2,0.066395,1.217549
5,-7.4618289,-0.8612123
4,6.7552748,-0.8319176
2,0.8760323,0.8434782
9,5.1628804,0.4221546
8,-4.0208749,1.8324926
9,5.2423316,1.9229847
1,-5.7190058,7.0474147
3,-3.5980258,-4.7411333
6,0.8445762,-8.1935247
2,0.1925352,2.3632748
1,-5.6072136,9.1066289
5,-6.1201026,-0.8966411
0,1.0656996,6.7357166
9,4.5879774,0.2157265
4,8.5863569,-0.5402847
3,-4.9515939,-3.6721506
3,-4.7838596,2.2165849
3,-5.0346538,-4.0239502
1,-6.196594,8.4971153
2,1.2465494,0.6886813
6,0.7732808,-8.1890966
0,-0.4712958,9.0274452
1,-5.4953819,8.2266904
7,3.2004669,-1.2444622
9,7.6420451,-2.9192931
0,-0.0847759,7.6758493
0,0.1258578,7.9254091
1,-8.2332106,4.5936778
1,-8.2491245,6.1375499
9,5.85165,-1.4871384
2,0.5669562,1.4404578
4,7.3295409,0.570798
3,-2.6450723,-4.256498
5,-4.5547871,-2.1291615
4,6.9369523,2.0010392
9,6.899624,-1.3892804
5,-7.988206,-2.0222454
2,0.0963012,-0.0713268
6,0.3040371,-8.1870932
3,-3.9712659,-3.0918672
7,5.5099698,-3.2342218
4,7.2391245,2.0003476
8,-4.693019,2.7904217
9,4.8702297,0.9811144
9,6.0262971,-1.603591
2,-4.34376,1.7854871
0,-0.1876283,8.3915233
6,3.5373337,-10.1883595
1,-5.5408889,7.441068
4,6.2251589,0.6461641
2,0.7622726,2.5279891
0,1.4803773,8.3104818
3,-2.5268901,-3.9120814
6,1.8754268,-8.3527866
4,7.4508307,0.5635364
3,-4.4636624,-4.1136944
5,-8.6587598,-1.544333
0,1.6641143,7.3743936
6,-0.1449936,-8.6419668
5,-5.5406475,-2.8617558
7,6.1578461,-4.1568097
9,5.1520426,2.6504783
8,-4.6497451,2.8367332
7,5.9572445,-2.7441565
9,6.8345097,-4.5736813
9,4.8795506,0.6207443
0,-0.4459102,8.0997444
8,-4.8016868,0.559196
1,-6.4977139,10.6046979
0,1.2204125,9.0821622
2,-0.0164628,2.8417668
7,5.6334615,-3.7961914
3,-2.3187529,-4.1389493
9,6.1309316,-0.5927887
4,8.4724703,-0.0396004
8,0.3328862,-8.157634
5,-8.5795129,-1.5545878
6,2.0263748,-9.7787733
6,0.3532405,-8.6883063
3,-4.7037166,-4.7363844
7,6.4514617,-3.7748512
3,-3.7896099,-3.5928297
8,-4.5042548,2.9922485
2,0.8638234,1.0472452
5,-8.9008984,-0.932176
3,-4.4566969,-3.1357196
0,-0.7392692,7.4015586
1,-8.8199893,3.4094033
6,-0.1333061,-8.9306454
8,-4.4923819,-2.6306196
8,-4.5096402,2.9983661
5,-7.9634847,-1.6637364
9,6.7836709,-1.9925397
1,-8.6780278,4.8370971
4,7.6879634,-0.1606798
7,3.7708604,-3.483644
1,-6.3877829,8.3560402
3,-3.4092929,-4.7906081
9,6.9577229,-2.0321161
0,1.3167967,9.0458053
0,-0.2114565,8.5504837
2,0.111605,0.2487264
4,7.6739077,-0.0163961
6,1.2711488,-8.2267236
8,-4.3559907,2.8667315
2,-0.0326427,0.004395
9,7.1787288,-1.556975
1,-6.7115875,5.388437
1,-6.0539301,10.1284637
3,-4.2473115,-5.255324
4,8.4722581,-0.0529733
0,1.306272,9.0674019
0,1.1855349,7.148504
9,6.9627758,-1.2407638
5,-8.3066348,-1.688059
3,-4.4054597,-3.6936566
1,-6.9848485,5.2168595
8,-1.4078732,0.0912875
5,-7.8838148,-1.9386485
5,-4.9036159,-2.4147138
4,4.8802954,-1.8206621
2,-0.2462142,1.7612303
0,-0.0972405,8.4090094
4,6.6164746,2.8650183
7,5.5117662,-3.2725683
3,-3.670214,-3.9433614
6,0.9841853,-9.0878038
9,5.4167723,1.4368342
0,1.1782792,7.9390078
1,-6.952569,5.8329538
1,-6.2973191,8.6962523
3,-4.0503679,-5.32499
7,6.2668235,-4.2663714
9,-6.7157567,5.2683492
0,-0.3033954,7.6050895
6,0.9981182,-8.6799097
6,0.8917744,-9.0425665
7,4.0548352,-2.4343802
8,-4.6418064,2.5834993
1,-6.1644332,6.3994291
9,7.6682607,-2.4242641
1,-8.9227825,2.9620834
5,-8.6726398,-1.5481942
8,-3.9823091,-1.1085687
4,8.3126896,0.2088184
9,6.9662504,-2.7524688
7,6.5591481,-3.6259668
3,-3.5564867,-3.7750446
6,1.0037549,-9.3460083
1,-8.6185647,3.5365607
0,0.2952646,7.0596047
2,-0.0919814,0.1358615
8,-8.2552242,-0.9744866
9,4.865901,0.6168644
1,-5.717884,9.8453976
4,6.1988771,1.8000069
7,6.5107208,-3.6329458
1,-7.1816235,5.7101763
7,6.4890012,-3.6889125
0,0.353641,8.8420019
1,-5.4236487,9.4993445
0,1.4685759,8.595273
3,-2.6164469,-3.1971551
3,-3.7721586,-4.2649123
2,1.2276884,1.3025406
0,0.0486816,8.6072372
3,-3.6731414,-3.8781986
0,0.8339823,8.2895137
1,-6.3145251,8.4902541
5,-4.8142356,-1.8162471
0,-0.4443906,8.133014
2,-0.8317218,0.2812413
0,-0.8847455,8.5763189
2,0.935562,1.8985171
7,6.5294597,-3.1632346
8,-5.1105362,1.0494307
8,-4.6866993,2.789014
4,6.0839404,1.6760699
4,8.6631206,-0.5844565
7,4.8157415,-4.293822
9,7.3530102,-2.1746103
6,3.1539176,-9.6545083
3,-2.6344845,-3.5822884
8,-4.5439593,-0.0964689
8,-4.5327129,2.957181
0,-0.1452121,9.4932213
4,6.8244763,-3.8171171
8,-4.332845,-0.5175685
7,8.7647108,-1.2234596
1,-7.6224699,4.672781
2,0.6087534,2.8608238
7,3.56296,-2.6614303
5,-7.2793863,-1.7762994
8,-4.1811331,1.0502461
6,0.4156422,-9.3581301
3,-4.5410159,-4.4804514
3,-2.3679218,-3.5627688
4,7.2499588,-0.5883393
6,0.2819588,-9.1759901
1,-7.0705197,4.9482722
9,6.5857213,-2.002405
0,0.7266831,6.7100591
4,4.7630266,-2.8876817
2,0.7198344,2.5191862
6,1.4698275,-9.1720524
4,5.4270136,-1.6892306
9,6.8704576,-2.4395856
1,-9.2279155,4.4333616
0,-0.0635683,7.2589993
0,-0.307642,8.0062868
2,1.3753735,1.1153582
3,-3.1670034,-4.1183555
5,-8.6476012,-1.5843324
8,-3.9094,-0.9312826
5,-8.5063717,-1.6716959
3,-5.0145835,-3.7097631
1,-6.0864726,10.1095185
0,-0.5530893,8.513758
3,-2.7831281,-3.6344324
6,1.8390205,-8.7988849
3,-2.8347898,-3.3544072
5,-5.0663417,-2.3203449
9,6.6734939,-2.2150382
1,-6.154023,7.9106817
7,6.8623231,-0.3603189
2,-0.2907477,0.5555975
8,-4.3751847,2.860104
4,6.9889659,-0.1428135
7,6.4752766,-3.5483059
2,0.4540896,2.6659749
2,0.5070994,2.879426
7,5.7367183,-4.8123493
2,1.4132605,1.212791
8,-4.1562031,0.560297
5,-8.5979545,-1.5766127
9,4.7140502,1.0084278
7,6.3637529,-3.7291424
8,-3.6975172,0.0741694
9,6.9813858,-2.3984158
3,-4.3224495,-5.2427527
2,0.794987,2.1280288
2,0.0506436,2.2232709
1,-5.3381064,8.893658
9,5.9965215,-1.2580856
3,-2.8799777,-3.6347623
6,0.6044238,-8.2797614
0,1.3178866,7.5854714
1,-6.9834838,6.4959114
1,-5.794122,7.2076266
8,-5.031835,2.4009045
2,0.042351,0.0880095
5,-6.2209021,-1.6268128
3,-3.4283874,-4.3146319
9,6.7842833,-0.832115
4,6.3691553,-0.0848831
0,1.355278,7.3420217
5,-2.7551141,-3.5744234
5,-5.9057434,-1.9595763
6,2.4741143,-9.7681444
8,-4.382253,1.4895671
7,5.7128283,-3.9177401
1,-9.0864365,3.827029
8,-4.1906843,1.6290113
5,-4.604554,-2.5309791
9,5.9552255,-1.5912676
4,6.8922922,1.8879221
0,0.5797503,6.5679743
0,0.1446962,8.3960128
1,-6.4998846,6.4713451
5,-6.0385453,-1.4155374
2,0.6786813,0.4653653
0,-0.1489779,9.2725007
3,-2.808848,-3.9625024
5,-4.913417,-2.3234403
4,7.1642182,-0.3820076
5,-6.7665573,-1.50191
5,-7.5683839,-2.0438655
5,-6.5361836,-1.632829
6,0.802876,-8.9952954
0,-0.2567851,8.0647816
7,5.7020943,-3.7689539
2,-0.0032427,2.027005
8,-3.9360736,2.1422418
5,-5.5744641,-1.7899102
9,6.5105373,-1.8034253
9,4.9655817,1.2984517
0,0.1474648,7.3562762
4,6.7333157,-0.275955
1,-5.9836289,7.5794237
5,-6.2092472,-2.4643534
2,0.8036856,0.3451813
1,-5.7906366,7.567753
3,-2.3585608,-4.3256753
3,5.036012,-4.9460434
4,7.2786208,-0.7339755
1,-9.2313894,4.6459445
5,-7.0038513,-2.0933684
1,-7.6936225,6.6096
6,1.6852219,-8.9574989
1,-7.3261317,6.8914371
7,6.0521749,-4.1503242
4,7.3272236,0.7746324
8,-4.8328562,1.2735457
0,0.2858263,9.5105647
9,6.8969326,-2.1709735
8,-3.2781785,-0.5521417
8,5.2448969,-0.1742781
5,-6.3147121,-1.4673067
9,6.6797165,-1.103882
9,4.60869,1.1851984
5,-7.526195,-2.3757601
7,6.9265687,-4.2107834
7,6.7063242,-3.7127249
0,0.9196495,8.1328082
0,0.5398468,6.6052865
1,-6.9496708,5.8616087
3,-2.2844375,-3.7636024
9,4.9930708,1.4991763
1,-6.24687,8.4777657
5,-6.4152303,-1.7507899
6,2.6255438,-9.9094685
6,1.6757346,-9.9572308
8,-4.4323335,2.0207916
8,-3.5879089,-0.5459791
4,8.0624867,-0.5575847
5,-5.2976873,-1.9673569
1,-5.6853696,7.1202024
8,-4.2226178,-0.9514422
7,6.8105476,-4.4907467
7,4.0943457,-3.4986679
6,1.4415627,-9.9077306
3,-3.6253958,-5.1747976
5,-8.471635,-1.7611232
8,6.2765221,-0.3180629
6,1.729351,-10.1437348
1,-9.8532671,4.7130422
4,7.8488147,-0.9237906
9,5.2643454,0.8277387
2,-0.4048825,1.9278305
9,5.149118,0.6282727
7,5.5050658,-3.8568313
4,6.2490428,1.686423
8,-4.2456401,2.0585985
5,-6.329566,-1.6247458
1,-5.6333449,7.0478119
6,3.0739205,-9.6582527
3,-2.1962023,-3.9589486
6,2.643689,-9.3586001
2,-0.3678513,1.9064979
0,1.2927667,7.7027835
0,0.4066595,7.187055
0,-0.034905,9.5729809
5,-6.2925369,-2.7281093
0,-0.8911811,8.8604415
0,0.9281581,6.922967
2,0.8699523,0.4795396
1,-6.9895837,6.9695271
7,4.6943481,-2.9404056
9,6.6286539,-1.9541574
8,-3.9376275,-0.4597712
2,0.4749434,0.3893196
9,7.121787,-2.7251506
3,-2.5861304,-4.1943185
1,-8.9825369,2.8476707
2,-0.4871171,1.8613403
2,0.4348166,1.8942249
3,-3.0053997,-3.8608497
1,-8.330263,4.3574399
5,-3.0661292,-3.6323024
1,-6.5051467,6.3751038
5,-7.9025203,-1.969208
7,6.6622514,-5.1602191
7,5.8803661,-3.9566762
4,7.3340911,0.6853286
9,6.8154156,-2.2580322
8,-4.2796388,0.8270527
9,6.0008835,-1.439923
4,6.6726927,2.6091905
7,6.3488372,-3.5504634
3,-3.4960964,-4.2127138
1,-6.0289026,6.8478221
7,5.743854,-4.8548692
1,-6.7521702,6.9731179
6,0.4353306,-8.1691629
9,7.2725978,-1.8564033
0,-0.8566806,8.6762453
0,0.8361407,6.4624018
2,0.1103603,-8.4249662
7,6.0829955,-4.0577092
3,-3.606288,-5.2473959
3,-2.3991946,-3.6244041
7,4.6283238,-2.8470557
4,7.9440522,-0.6728931
0,0.3932273,9.1067153
8,-3.946261,1.0757843
2,0.7396176,2.4471954
6,0.7937747,-8.9395034
1,-9.0918617,3.7345268
3,-2.4964238,-3.6363788
5,-5.5038853,-2.6960935
8,-4.5275554,1.8783296
2,0.6082815,0.5885281
0,0.3128353,6.4602319
8,-4.8708624,1.4176481
6,1.5771463,-10.042777
4,7.2445384,1.6112669
2,0.1086041,-0.0160742
2,0.26774,0.1922927
1,-8.0913084,6.1746011
1,-7.2995925,6.8595583
0,0.6035915,7.4721352
3,-3.9375147,-0.1833991
1,-7.19138,5.5558691
9,5.8023211,-1.5779163
0,0.3101004,6.9266296
3,-2.6255602,-4.8750417
6,2.4460351,-9.4309715
8,-3.5173758,0.5633904
2,0.0005642,0.0193769
0,-0.2644248,9.3589906
3,-2.4182792,-3.7791032
8,-4.2344677,0.5233415
8,-4.9501073,0.4629948
4,-7.2742335,4.7734751
9,7.0136672,-2.4389523
7,4.0552662,-3.6388897
0,1.164358,7.4497576
4,6.6119984,2.7031248
7,5.5348099,-3.7437294
7,5.0019297,-3.3415496
2,0.7106852,0.4334414
2,0.2012881,1.3358312
3,-2.7286696,-3.8506024
0,0.8755185,8.6750953
4,7.4796587,-0.1539999
6,0.7574806,-8.1268412
5,-2.7866004,-3.3622399
9,6.9860254,-2.0386336
5,-2.9928508,-3.6895835
9,5.4416896,-0.9695436
2,0.1433835,0.7376876
4,6.235421,1.3511366
8,-4.8735054,1.3926142
1,-7.0513835,5.5080466
5,-6.9749247,-2.0861931
8,-3.7362142,-0.0281524
4,7.605274,-0.6614923
9,6.5991934,2.896165
6,2.2669734,-9.7228352
8,3.7502702,-1.5918415
6,1.2331207,-9.3047961
1,-7.4905129,5.1914372
6,1.6641995,-8.8482107
1,-5.4549527,7.3415647
7,4.731015,-2.7847931
5,-4.4982823,-4.4733999
9,6.7598865,-2.0502771
8,-4.9748363,0.5112144
1,-7.6998838,6.3026946
1,-7.7168928,4.507115
8,-4.2043209,1.0157622
0,-0.2818687,8.9669917
2,0.8415719,1.3011207
2,0.4568778,2.1467238
1,-6.2529269,6.2583881
5,-6.8422714,-1.5310855
2,-0.2984299,2.1662093
4,5.9814597,1.1262275
6,2.3967027,-9.5036857
8,-4.019781,-1.5534805
5,-6.4519276,-2.3795627
2,0.2935492,1.6444081
3,-2.0418272,-4.2618334
0,0.023613,9.255172
4,7.8804844,-0.9022346
4,6.4240035,2.4673081
7,6.4082366,-5.1898666
3,-3.9512326,-4.7028317
9,7.6000264,-2.3584173
4,7.8655909,0.9709522
4,6.8170011,-0.281479
7,3.3489063,-1.3218954
0,0.9025367,6.4638896
5,-6.1270916,-1.8724622
0,0.3979585,8.061718
9,3.9242168,-0.5559454
5,-6.6741394,-2.2447579
6,3.1229917,-10.2246889
9,7.1828749,-2.503403
1,-8.2673382,4.5735921
0,-0.1472949,7.3817257
0,0.9730198,9.2121467
1,-5.4988001,8.1478518
5,-8.3285053,-1.0229225
2,-0.6588714,0.9595087
3,0.4155617,-8.0584962
3,-3.379401,-4.6171297
7,3.7864916,-2.3025659
4,7.9000143,-0.3868493
0,0.0947636,9.6431713
5,-7.0779663,-1.6561406
1,-9.5254454,5.1555334
6,-0.2690954,-8.9616298
8,-4.4911108,0.3879737
7,5.3169463,-2.99484
5,-6.7038331,-1.8926718
8,-5.0274388,1.9847091
1,-9.7746216,5.2501639
9,6.9512929,-2.5312145
2,-0.463113,1.2769964
0,-0.324894,7.2289754
0,-0.4379645,8.2969571
1,-5.7025692,8.3019077
3,-4.1207359,-5.2074791
2,-0.8326685,0.8742852
7,4.2909381,-2.2233366
3,-2.6691758,-4.1446096
2,-0.5068079,2.1417344
5,-5.4164888,-2.2004242
0,-1.0588795,8.0723596
6,0.6482664,-8.5120176
1,-7.4658454,6.7338631
7,6.0502004,-3.7697258
2,-0.5625798,0.2833754
8,-5.1779263,2.2056873
7,3.8618229,-2.9596084
9,7.4583214,-2.2134575
7,6.6563948,-1.7317036
0,-0.3099213,6.5482314
0,0.9781649,8.447913
1,-5.7981793,9.8313564
1,-6.2226905,6.1445235
2,-0.663873,2.5588769
7,5.1125352,-4.2156898
3,-2.3434917,-4.30279
4,6.4815491,2.9040491
4,8.5194262,-0.4264441
4,6.0700454,0.5482344
5,-6.8701516,-1.8657859
0,-0.7754637,7.3614417
6,0.2265641,-9.1100161
6,3.8448189,-10.2126046
7,6.9922303,-4.0508841
7,3.8180677,-3.4150546
8,-4.3464927,2.1234789
4,7.5148666,1.4633054
9,7.8195192,-2.5085764
4,5.2122505,1.1425978
0,0.5332579,6.9527482
4,5.4901945,-0.5097277
7,6.8053329,-3.8073154
0,-6.2816126,6.7472786
0,0.1530027,6.6499668
7,4.9237194,-2.8825995
7,6.8713685,-3.9165597
6,2.1448137,-8.3806772
8,-4.7114249,1.6814739
0,1.1676778,8.1877759
3,-2.3709163,-4.3139908
1,-7.6449243,5.2382567
0,0.0074928,6.8020452
9,5.4104819,-0.5560975
0,-0.2237142,7.4482405
8,-3.7802156,-0.0900267
5,-7.0102822,-1.8115592
3,-2.9598764,-4.6950293
5,-7.5161587,-2.0391946
3,-3.5489557,-4.1261265
3,-2.1609258,-4.0735075
5,-5.7904139,-1.714858
8,-4.4058843,2.1650428
0,-0.3199191,8.314582
8,-4.9135496,2.1559343
0,0.0774268,8.6916245
1,-5.5210067,8.2492571
9,-5.0091118,-4.1665261
8,-4.4892135,2.236164
0,-0.003256,8.5698217
4,8.6505211,-1.0251095
5,-4.8455206,-2.5409519
9,7.1977571,-1.9392949
9,4.8795915,2.3645985
6,0.2800945,-9.0745544
2,0.9091188,1.9573608
1,-6.2229234,9.0104068
8,-4.1384431,0.2742666
8,-4.1116033,2.2200618
1,-7.895502,4.6376698
0,0.0156924,7.4112441
6,0.7572963,-8.1491788
2,-0.9030224,0.7796564
0,1.5379131,-8.5702294
3,-2.1911269,-4.2176413
6,2.7112444,-8.8432828
9,7.4080143,-1.8307075
0,1.3474334,8.3075624
4,8.46656,-1.1899095
0,-0.3045039,9.4267555
1,-6.1865277,9.043283
4,6.2472988,-1.3420158
2,-0.8640865,0.9234192
5,-6.1772052,-1.2823932
5,-7.0849413,-1.8810408
9,6.7871547,-2.5382704
9,6.5190965,-2.1164288
1,-9.5091617,4.7297519
8,-4.7419881,2.1304202
8,-4.1304329,-0.187135
9,6.9149128,-2.0160988
3,-1.9220532,-0.0935812
4,8.2444164,-0.1144
9,5.0681727,0.9389109
3,-4.1142149,-4.1459804
9,5.0369303,0.8682342
0,-0.5443789,6.9929583
6,-0.3815197,-8.7656232
3,-2.1949138,-3.9929931
8,-4.1963084,0.4410484
3,-3.4670988,-3.8205652
7,4.0164409,-3.4927186
4,8.0718889,-1.0338052
1,-9.9278844,5.0476635
7,6.6180789,-3.7905983
0,0.2581716,7.8802854
0,-0.0983403,7.7065456
1,-8.9983091,2.867735
1,-5.4663885,7.1983242
4,6.5572726,1.4689497
9,7.1337765,-1.5778962
2,0.8560377,0.4083862
1,-6.3530947,8.6665409
0,0.095843,8.3587403
2,-0.8713111,0.870244
0,1.1184438,8.1729614
7,6.5825037,-3.4932094
8,-4.9482603,1.0657269
9,6.3845363,-0.730753
5,-5.9814184,-2.7096421
1,-5.5909089,7.0278579
9,4.8635957,0.4368776
0,-0.0384255,7.1415205
9,4.8292303,0.4674572
6,0.2673823,-8.9901742
6,1.7605074,-8.2433054
2,-0.8338638,0.927848
4,6.2690732,2.5695785
0,-0.314316,7.8017318
0,1.3627423,7.6456987
3,-3.4796215,-4.1176196
7,3.8806869,-3.5979874
8,-4.9739935,1.2995056
0,-0.7654869,7.6138627
9,7.3315957,-1.9403293
6,3.2820309,-10.2391891
4,8.0798884,-1.0427102
7,3.4709773,-2.973011
2,-0.853412,0.9010504
5,-6.1473571,-1.9817468
5,-5.2958003,-2.6898406
1,-9.013582,5.1453999
6,0.5945387,-8.9237418
5,-7.209609,-2.2229544
6,1.3325581,-9.1951693
1,-9.1036024,3.0345073
5,-5.8027397,-1.8485231
4,6.5292271,2.3946668
6,1.8114224,-8.6372909
6,1.9658367,-8.8954574
7,6.5744686,-3.9020836
7,3.8545067,-3.9623784
1,-5.5951043,8.4137381
2,-0.0560893,0.0054337
4,7.7352115,-0.3437988
1,-5.6647745,6.9393694
4,8.0724447,-0.9513452
8,-4.9744637,1.0908796
2,-0.8649354,0.9116079
2,0.2851241,2.7882061
6,0.6437678,-8.7397463
7,4.7711884,-3.9163896
2,-1.0399558,0.6718562
7,3.7871963,-3.9765572
9,7.0038733,-1.3254789
9,4.9912038,-0.1419378
1,-5.8899829,7.3581236
3,-2.9164011,-4.2543154
3,-2.7597593,-4.170983
