,dimension_1,dimension_2
2,-2.8841612,-0.8566768
0,-2.2034412,-0.5745574
3,-1.0500252,1.71508
1,0.9512286,0.3913628
5,0.7196474,2.2608147
7,1.166241,1.9918206
6,-0.3750465,-1.1043655
4,-2.3250806,-0.655931
7,-1.0692817,1.9492296
6,-0.060037,2.0837689
8,-3.4048363,-0.7706711
3,-2.5794707,-1.2940123
9,-0.8609422,1.0220595
1,-2.9361365,0.9021692
0,-0.2662075,1.525634
6,-0.0940733,3.5431972
1,-1.3698497,-0.6736507
4,-2.767614,0.8634717
2,1.4399422,-1.200681
5,-0.7040816,1.1634812
3,1.1235215,0.2879414
4,1.1963244,2.6444813
4,-1.7053887,0.1023437
6,-0.9371761,-1.1389182
5,0.5471796,0.2673258
2,0.2666587,-2.1235328
6,0.8475687,-0.9012701
7,0.2668561,3.5961143
7,0.9246422,1.8870585
1,-1.9932892,0.2849217
8,-1.99754,-0.025264
4,-3.2642324,0.5508791
9,-1.7914299,0.5292109
8,-3.4503603,-1.0321645
0,-2.8572963,0.8727973
4,1.0154703,-0.0924971
1,0.3960006,3.1721184
6,-2.7696887,-1.316255
6,-0.0391069,-1.3429675
5,1.1866776,-0.2113647
7,-0.9138583,-1.8387292
2,0.1174452,1.5574349
8,-2.7078185,0.0604345
3,-1.6957323,1.1805641
9,-3.0686175,-0.1462629
1,1.4784212,-1.0180299
0,-3.0057174,1.714345
4,0.5266968,0.6664797
5,-0.5377556,-1.5741828
7,-0.6485553,-0.1033067
6,-0.6285238,0.0332781
7,1.6095771,-0.9546047
8,-1.0753447,1.4304212
0,-2.1066216,-0.2709777
3,-2.6325259,1.3861965
1,-0.774869,-1.2733921
3,-1.2075171,-1.9192098
7,0.3597708,1.3113063
3,-3.0670645,-0.447041
5,0.3471757,0.3561647
9,-0.589227,0.6673567
5,-1.5059743,0.6900956
9,-0.0912198,3.585896
7,1.2658778,2.0993163
5,-2.6549772,1.2788466
0,1.6364453,-0.9049109
6,0.2153405,-2.1696082
3,-2.5782136,-1.1963901
4,1.0369702,-0.5434685
3,0.5596167,-0.0576931
4,0.2504817,1.539797
6,0.7159731,-0.7917314
7,-0.2630595,-0.8131975
5,1.0787599,0.297033
0,-2.2756774,1.9388038
7,1.0965463,-1.4528806
3,-3.3670192,-0.5662259
2,-1.1021275,0.1750871
9,0.838114,-1.8354467
6,0.7436944,1.6629826
6,-1.6668968,-1.4644103
5,0.6637103,0.5631766
9,-2.3723749,1.076974
7,-3.0960674,1.5955575
1,-1.9007414,0.3070428
3,0.4251146,-1.8622489
5,-0.6198329,-0.1893119
6,-0.0912117,0.2944491
2,0.3294766,1.6866124
9,0.0913382,3.6510348
6,0.7215821,-0.3687315
6,-3.0808553,1.2773211
6,-1.462281,-0.0692053
3,-3.1064138,0.2905795
7,-0.50069,1.6858434
2,-1.1635429,0.633767
8,-2.7145063,-1.4070826
6,-3.0268656,-0.6330212
1,-1.9039658,-0.3818481
3,0.6657672,2.1469056
6,-1.9277589,-0.6693056
3,0.2471441,2.8041034
7,-0.125124,1.267112
8,0.7695737,-1.8740024
8,-1.8953761,2.3036274
2,0.9761482,2.8953691
8,0.8103424,2.2393089
1,-0.2377743,-2.1070264
1,-0.8416217,-0.3667213
7,-1.5881615,-0.225041
8,-2.652546,-1.2702636
9,-1.4719055,0.6989537
3,0.7419204,-0.9330048
3,0.8973384,-1.3558376
7,-3.060519,-0.6789209
3,-0.0260732,1.0960679
1,0.6482911,-0.6650377
8,-1.2286137,-0.5351102
2,0.5124138,2.5869479
2,0.8070521,0.1791456
7,-0.058917,3.5141154
6,-1.506467,-0.7707419
1,-1.3708527,-0.6813959
1,1.0641647,0.5060331
5,-0.3498541,-1.5877897
6,-2.5371958,-1.4179775
0,-2.8543882,0.754878
4,0.8015976,1.9317944
9,0.6665893,-1.9825513
2,-1.6423448,0.1808713
8,1.1676479,-0.0256576
4,0.4430932,0.9042698
3,-1.4462346,0.1131275
0,0.5467126,-0.7253
1,1.1853376,1.9264393
8,-0.6814511,-1.6836009
8,0.9385556,1.8957771
7,1.1140421,0.802615
4,-1.4232887,0.291861
0,0.1935759,3.2456286
1,-1.9560285,1.2637507
8,-2.9649541,1.8450335
4,0.9977536,-1.2083594
6,-3.0442615,1.8409505
3,0.2153019,1.2502385
9,-3.1281344,1.9099317
9,-0.5164365,-0.0725553
1,-1.1992348,1.1967288
7,0.314244,1.6742335
8,0.4591146,-0.6150658
1,-1.9160288,0.4614825
9,-1.0812266,1.9032582
0,0.6322259,0.8138137
3,-0.0667584,3.4870517
7,-2.7267475,-1.3835661
2,0.0766997,2.2363741
3,-3.2921042,1.7683195
9,-0.6856227,1.787657
0,0.3955455,-1.574769
6,-3.1795899,0.0348329
1,-2.1489455,1.3664588
3,0.8679769,-0.4720336
2,-2.0588182,1.4280432
8,-2.292084,0.9575785
3,-1.9191618,1.503685
9,-0.3468231,-1.3146458
4,1.2966107,-1.1260091
8,-2.546873,0.3957137
5,-2.1565431,0.8261823
3,1.2408522,1.6009895
6,0.0264582,3.7224375
2,0.4832992,3.3517407
7,-2.8933301,-1.1207061
5,-1.7900563,-0.2214837
8,-1.7392061,-0.565582
4,-0.0835037,0.5085214
9,1.6394208,-0.398723
7,-2.0247393,-0.816751
0,0.7469318,-0.2807443
0,0.0932912,3.3439463
1,-2.4998458,1.2597937
4,1.1214916,2.052518
2,-1.6529828,1.6057536
5,-1.3143939,1.416618
3,1.0229194,0.3613507
0,1.2413248,-0.1967347
4,0.7303817,0.2004544
1,-3.1279581,1.3565033
5,-1.8258386,1.5933394
3,-0.6724654,0.8748579
6,-2.8857052,-0.9799348
3,-0.8546042,0.248042
7,1.0048981,-0.7934814
3,-0.4301068,0.0844019
8,-1.0228595,0.3926861
8,0.403852,-2.4589286
9,-1.6379897,0.3231561
4,-0.0167047,-2.1997603
0,-1.8601853,-0.8073006
6,-2.4884929,-1.1287596
1,0.7918086,-1.1398744
7,-2.6055432,1.8847853
2,-2.2626693,1.8231057
8,0.252802,-2.4895065
3,0.565845,1.287715
0,-1.707344,-1.6637138
4,-3.1378811,1.4718592
6,-0.9675524,-1.7963809
4,-1.6167193,0.3741314
4,-1.83523,-0.8298881
5,0.7153343,-0.8093841
1,0.0617224,-0.1099152
6,0.7486627,-0.8014176
9,-2.8448018,1.5489508
6,1.561171,-0.7779947
3,-0.2215038,1.2001755
3,0.4117788,3.2548981
0,1.2604073,2.1859075
4,0.9536331,2.2499014
9,-2.1470325,1.0411779
2,-0.227005,0.8119267
3,-1.9939793,-0.4188836
8,0.4442298,1.0760206
0,-0.4911739,-1.0162066
1,-0.6595136,0.9975651
1,-2.6885964,0.6075776
0,-3.3348505,-1.0005866
5,-2.799308,-1.1029328
6,-2.0737328,-0.1997951
8,-3.3742069,-0.4600673
4,1.0231029,-0.6277499
3,-0.5801855,-1.6388877
9,1.167851,2.0447471
7,-1.6154329,2.3552422
7,0.8597297,-0.2273361
4,-0.7044267,-1.5222796
2,0.518204,0.3258078
5,-3.5328305,-0.1013943
3,-2.7071989,-1.1572894
1,1.706806,-0.8017039
3,-1.8452006,0.8304542
9,-3.1452328,0.8120117
9,1.2676924,1.9630275
3,-0.8085926,1.9928757
9,1.0023821,0.7128959
4,0.4214393,0.1278277
3,-1.9939452,1.6889026
1,-2.1715646,-1.241074
3,-3.2611381,0.6567084
2,0.2394534,3.7768213
9,-2.7890017,-1.3944483
4,-3.4773162,-1.2385506
1,-1.9099189,1.5005808
3,-0.5734585,0.3102265
5,1.1976459,0.3973656
8,-1.7268272,-1.0035536
2,1.198078,-0.9339587
9,1.8709702,0.3839401
3,-1.8590477,1.5670233
8,-1.6042431,-1.1106978
1,1.0680542,-0.6062314
7,-1.6041639,-1.6870882
6,0.8633398,-0.7126861
7,0.2348607,3.602043
7,-2.8759008,-0.9600384
5,-0.3239376,2.3988039
3,-0.3509798,0.8174072
9,0.9330557,-0.6677235
7,1.0120004,0.084719
0,0.4205669,-2.4069417
8,1.2935757,2.0778466
3,-3.2243517,0.6624383
4,-1.9436072,-0.894925
1,-3.3587033,-1.226345
0,1.4068934,-0.8378375
2,-2.4442558,1.9258398
2,-2.4224567,1.4535912
1,-2.0323027,2.2871619
4,1.4747667,0.6643805
3,-1.6765024,-0.6859699
0,-0.0318213,2.4838822
9,-1.5350107,1.537139
2,0.254144,-0.5762772
5,-2.0294123,1.7670678
4,-2.5893165,-1.3353412
9,0.5623164,-1.9348651
7,-2.4730247,2.0315367
0,0.0378349,0.0855166
8,-0.3844767,3.409208
2,-1.5187402,-0.6451124
0,0.0008629,3.7662984
4,1.0995096,0.0249233
7,-0.1572878,3.3948548
3,-2.7885739,1.2494524
0,-2.594554,0.0942338
2,1.2414035,-1.7572616
6,-3.2774764,-1.3106621
0,-1.8292963,0.6266849
9,-2.0785584,-1.1692144
8,-2.1898842,-0.4794033
3,-1.2524033,-0.3379865
7,1.1163859,1.9575663
2,-0.7480795,2.48043
6,0.3821081,3.1918639
4,-1.6066031,-0.6718506
3,-1.8061076,0.9734268
8,-2.8316401,-1.2698312
3,0.4400945,-0.5893144
6,0.3924597,-1.344645
2,1.0184059,2.7937266
0,1.1054354,0.2454796
3,-2.387247,0.6810489
1,1.1111802,-1.4744132
6,-1.8362832,0.0359376
0,-2.8991968,1.7119506
1,-0.8468119,0.9081486
8,-0.637302,1.9758638
4,-0.7633475,0.7935369
1,-1.8794886,1.2747842
3,-2.067301,1.4157838
6,0.3205976,-1.1273764
9,-0.0361538,3.8220767
7,1.3991673,2.3870417
8,1.2720111,1.3390555
2,-2.0601798,1.5373037
2,-2.010765,2.2226972
9,-2.1278901,0.6851769
5,-2.6499198,-1.2089758
7,-2.8437236,0.8458681
5,0.9270768,-0.2457698
9,-3.2180158,-1.2914144
8,-2.1539108,0.6649239
5,-1.0305059,-0.5101057
4,-2.6466267,-1.2929777
8,-2.715645,-1.2712047
3,-2.5879846,-1.2404245
9,0.2891913,3.0505646
2,-0.1663489,1.1244958
6,1.5749084,-0.3988645
8,-0.8124099,1.786244
5,-1.851345,-1.2442168
8,-0.0415954,0.421748
2,0.3847508,-1.2764317
5,1.6641573,0.3068544
6,0.1853378,-1.6283603
9,-1.5936005,0.8980786
2,-3.427751,0.7777235
5,-1.2131879,-0.1395663
8,-2.8128569,-1.4122526
9,-0.1182583,0.1806029
1,0.1563066,-2.1176077
5,-2.0709507,0.5661866
7,0.7734877,1.9467436
8,-1.981308,1.0822164
5,-0.1527574,0.4205216
8,-0.2529657,-1.1396839
5,1.5419376,-0.0189681
1,-1.3347255,0.0898132
7,-1.526294,0.5776011
3,-2.2814887,-0.7323457
3,0.2033864,3.5011501
2,-0.2206184,-2.1345928
0,-3.0986449,1.8971745
2,0.7011328,-1.6001482
1,-2.2952757,1.0513414
0,-2.4208353,1.9790089
1,0.1776557,-1.5565216
6,-0.0081794,1.8098858
3,0.6701201,-2.0793647
4,-0.5052417,-0.7330771
8,-0.8834978,1.1250253
6,0.02192,-1.1986623
4,0.2744092,-1.8976136
4,-2.7970951,-0.7718073
9,-2.1559403,2.3552638
8,-1.3338152,1.3091503
5,1.8003448,0.6441867
2,-0.5961317,0.7201339
1,-2.6645513,-0.5759336
9,0.9674297,1.7597875
8,-1.3618035,-1.6001681
5,-3.3623135,-0.6756403
9,-2.0968889,-1.2129106
1,0.1484075,3.6392639
1,-3.0689519,-0.2870386
4,-1.9731591,-1.3216571
2,-0.7765838,-0.3642365
7,-1.959884,0.9839556
1,-2.1039551,-0.3836113
2,-2.0761065,0.9456694
5,0.1729342,3.0377217
6,0.211361,-1.0065263
6,0.7383493,2.782477
4,0.6983142,2.260345
7,0.2938534,3.319455
8,-1.0624448,0.8863779
0,0.2825334,3.5038447
3,-0.2931594,2.976476
1,-0.9464296,-1.7141124
0,-2.7458945,2.0879453
2,-3.497881,-0.5202109
9,0.3305957,3.3289472
3,-0.6911064,-1.4862531
3,0.3505793,3.3203816
5,-0.143697,-1.0830638
8,-3.0696754,-0.4234626
6,-1.6819059,-1.357723
4,-2.3222584,-0.1827629
7,-3.3167697,-1.3062755
0,-0.196144,0.2909567
0,-3.0495002,1.5995195
8,-1.7761455,0.180358
1,-2.3398919,-0.1690771
8,1.1780132,-1.5696724
2,-3.2704133,1.0540864
2,-3.1689642,1.0821506
3,-3.4964499,-0.2210505
0,-3.1505144,1.4757283
1,-3.2729541,1.4569003
1,0.273921,3.4869555
5,1.751359,-0.6982839
2,0.1968449,3.2725158
6,-0.0556101,3.063443
0,-1.4388209,-0.326365
7,0.0413311,3.4200634
8,-1.7078491,-0.9230157
9,-0.1522023,-1.0929876
3,-1.6763182,0.0623887
8,-1.6704632,0.2832819
2,-1.495031,0.5770464
7,0.7798355,2.7590963
1,0.9219678,-0.8056026
0,0.4603575,3.4541066
8,-3.1282683,1.5428559
2,-0.0471273,-1.1001926
7,0.3937995,-0.6876509
3,-1.0482426,-0.266259
9,-0.049696,-1.8779384
4,-0.4800979,-0.1784462
4,-0.7171775,0.2600844
3,-0.9120688,-0.1795776
6,-2.67413,0.9029662
8,-1.4543969,2.1415378
6,-1.1706545,1.9546843
5,-2.2357749,-0.2771529
8,0.9592795,2.4255958
1,-2.1360829,-0.451256
3,0.9999369,0.6726779
5,1.3881355,-0.1827908
7,0.921895,-0.5557019
2,-0.116359,-1.4687983
1,1.0053404,-0.7742744
3,-0.2512187,-0.1205232
1,-0.2838395,-2.2388964
0,0.1649216,3.514145
2,-2.6975652,-0.5538947
1,1.3543186,0.4769582
9,0.094838,3.6591732
2,-1.5953153,-1.6246772
2,-1.5814597,0.3865832
6,-0.681536,-0.1572728
4,-3.1611801,1.7862501
3,-2.9998881,1.8647428
1,0.555381,-0.5845766
0,-2.5844725,-0.7391231
9,-0.74589,0.7754753
7,1.1666948,2.6084137
0,-1.5172141,-0.6671389
2,-2.6632115,0.5383847
1,0.1679596,-1.105395
6,1.8800953,-0.5826754
0,-0.716321,-1.9179135
1,-1.5281408,1.7935918
7,0.5774101,-2.1515904
0,-1.5994625,0.7156098
8,-1.6161783,1.6999586
5,0.0829769,-0.9960949
9,-1.134678,-1.8839552
9,-0.1056364,0.1790198
4,-2.6102205,1.4504939
9,-2.5534105,-1.1430391
6,-3.0049068,1.7103779
8,-2.2325773,-1.2645877
1,0.0442785,-1.8790962
3,-3.3001896,-0.5725322
2,0.6396821,3.4583942
1,0.1441656,3.51442
9,0.1584202,3.6247548
7,-1.9007245,-0.1135054
9,0.8652519,-2.1077125
4,-3.2223169,1.3815866
8,-1.655907,2.3918511
7,-0.1824177,-2.1597386
2,0.0288701,1.3836616
4,-2.3891573,1.0771713
4,-0.0821373,-1.6071734
0,-1.0657672,-0.1829189
1,-2.303715,-1.0746599
0,-3.5248846,-0.4087008
7,0.2919415,3.382153
6,-1.0500261,-1.6989593
2,-0.1373591,1.6194115
6,-2.7583326,0.6922796
1,0.2498482,3.1402565
2,-0.4914921,-1.2439153
7,1.0998118,-1.7837894
6,0.6828519,2.0585136
2,-3.0893219,1.7050017
3,-3.3863309,-1.1972319
4,-2.9748631,1.1143331
7,1.5341727,-1.1524719
0,0.2462581,-1.187951
7,1.3348555,-1.7254663
2,0.4262746,-0.4317184
4,-3.0477278,1.5032224
1,-3.1524644,1.4411302
4,-1.7959227,-0.0428477
5,-3.5624954,-0.4479231
3,1.4403032,0.0912399
3,-0.3109516,-2.2168777
8,0.7595461,-1.0364599
9,-0.0629073,-2.2030333
9,-2.7367025,1.7786295
9,-1.7680092,-1.7462199
6,-1.6622328,-1.3873826
3,-1.3472908,1.9135113
0,-2.0230826,-0.2048286
3,0.5460745,2.9871451
9,-2.6689652,1.5980455
3,-3.462086,0.1518501
5,0.919736,-1.8760827
6,-2.3898264,2.1418108
3,-1.4053353,-1.7797005
7,0.2154137,0.2702175
1,-1.6751721,-1.6822634
7,1.3388668,-0.1654794
3,-1.2140135,-1.266259
8,-0.8019943,1.215083
7,-1.4455042,-1.9614717
2,-1.5130683,-1.0577008
2,-0.716046,-0.1983916
7,-0.5611332,-1.7648196
1,-3.0829003,1.6798336
5,-1.2845614,-0.712055
9,0.8271482,-1.45557
6,-3.4543651,-0.4089074
1,-3.1021544,-0.8224338
0,0.3122997,3.5906709
5,0.3113799,1.6305562
2,-3.2673893,-1.2911004
1,0.3394268,0.816171
2,0.4604099,0.5173065
7,1.2454056,-1.7879617
6,0.7838165,0.1364077
4,-3.1449698,-0.2841589
3,-3.0918407,-1.2423853
8,-2.8664432,0.9297965
9,0.4401464,-0.5432002
6,0.0238749,-1.0295275
5,-0.4078468,0.8494696
1,1.2731501,-1.7587493
4,-1.0651577,0.5754918
2,-0.0841354,-1.6932479
7,-3.2254201,-1.3618882
1,-2.8958909,0.1479049
5,-1.0409052,-0.4604764
6,1.5632732,-0.7221201
8,0.4034141,0.5846796
0,-1.938432,1.9848034
4,-1.5949548,-1.0568742
1,1.1598577,0.0110373
0,0.1891671,-1.0948898
2,1.0716514,-0.141892
2,0.156724,2.2335686
3,1.4743315,0.5204198
8,-1.7961503,0.0911775
7,-0.866912,-0.2746892
6,-2.1421115,1.2624844
8,-1.9887816,0.1068606
2,-1.1518659,-1.6691565
9,0.3981183,0.12914
4,-1.059644,0.9007568
0,-0.0855977,3.7216099
3,-2.6608414,-1.1736834
1,-0.1484359,2.0658872
4,-1.1201455,-0.4476312
2,0.7354865,2.3657584
3,-0.7394581,1.6459513
6,-0.7243167,1.0279019
7,1.1446742,2.3669941
7,1.2316213,-1.501408
3,-2.0447648,1.2698507
8,1.228693,2.5393292
3,0.9596822,0.4400171
9,0.9107792,2.2662718
3,-0.0596622,2.0092152
0,-3.6011986,0.0258974
4,-0.6789967,-1.0166104
1,-2.0085473,2.1413903
1,-1.8435261,1.1188256
2,-0.7712359,-0.3567531
0,-0.6277819,-0.2023998
3,0.9474192,-0.0934943
9,-1.7385715,-1.6912269
7,-1.5810643,0.6911121
9,0.156222,-2.0347713
5,1.3793357,0.0308875
4,1.3544586,-1.1660785
7,0.3197164,1.4245663
5,-2.3299671,-0.6964578
7,1.076658,2.0721142
8,0.4312043,-2.5153644
7,-2.0376797,0.275925
7,-1.8988983,-0.5532271
3,-2.1030877,1.6489665
1,-1.8978066,-0.784783
1,0.0570699,-0.4948675
7,-0.6258804,0.9996934
9,0.327986,1.3847474
2,-2.8884493,0.3001288
2,-0.1109032,-0.8070291
4,1.4686681,-0.6003196
1,0.088572,3.6946686
0,1.3699853,0.769588
6,-1.5742717,0.2126835
9,-0.1557354,1.5276267
5,-3.1802741,-0.3840371
6,0.4537077,-1.3372314
7,-2.8466317,1.624374
4,1.0931641,2.0609428
1,-3.3771091,-0.304791
7,-0.3452172,1.0452121
8,-0.7699583,0.0145053
9,-1.4108322,0.9736239
6,-3.4752904,-0.1520883
1,-2.8626544,-0.2162908
9,-0.5540102,0.0551375
5,-2.7696012,-1.0634532
1,0.2753747,-0.4723452
3,0.8028772,2.8790092
0,-2.8552567,1.5497337
3,-1.3442729,1.9741425
1,-2.9985155,-0.1501243
6,-2.1277989,1.5676221
3,-0.3791976,0.1131415
5,-2.9763382,-0.5119717
6,-1.6016377,-1.7990044
7,0.9255685,0.1926805
8,0.1253648,-1.1539168
0,0.6054176,0.9616647
9,0.8667655,2.9093891
4,0.947254,2.0596157
5,-0.3755622,1.4763552
1,0.0665144,-0.0395689
2,-2.1277362,1.6111485
6,-1.5276531,-1.3959139
1,-2.5982045,1.9723538
8,1.3451963,2.1201341
7,-2.7241117,1.6404808
7,-2.4933186,-0.497455
5,0.8940463,0.1044515
1,1.227197,2.070455
6,-2.1940158,0.1674184
9,-1.0697597,-1.8001918
6,1.8211867,-0.2220172
3,-1.3909032,-1.1398051
6,-0.6168889,0.985681
1,0.1926882,-1.1679777
3,-2.7059465,0.5744648
2,-0.75632,-0.3335899
1,0.8499924,-0.8177725
2,-0.4860834,1.0185846
7,-2.8700591,1.4091632
8,1.165004,2.4697826
2,-2.0130895,1.6740729
6,-1.8884664,1.999944
2,-1.6886904,1.0118114
4,-0.1740928,-1.719986
3,-0.865489,-0.3402607
8,-0.8750035,2.7934207
8,-2.1531828,0.9113012
2,-2.2160509,-0.1229598
1,0.7920116,-1.1258225
8,0.0030424,-1.0824648
0,-3.3456796,-1.2639688
3,-1.6544903,-1.2767367
6,1.1125035,-0.1277117
4,-0.0052678,-2.4026754
8,1.0639724,2.0430155
4,-1.4855705,0.349732
8,1.1548242,0.7822638
4,-0.6098244,-1.9604126
0,-1.0712379,-0.9462952
1,1.5322872,-1.0783296
8,-1.0503908,-1.7802972
9,-2.5144336,-1.1133295
2,1.1528324,1.9699657
1,0.129527,0.8629046
3,-0.1199992,3.8543366
3,-0.0480663,1.9453714
9,-2.3316354,2.1545331
5,-2.6871158,-1.1295508
4,-0.6534074,0.6551812
3,0.7156086,2.3124337
3,0.6650641,-0.5861573
7,0.9678733,1.0394196
7,1.0983326,-0.173409
2,0.2832977,-0.4840549
1,-1.1133319,0.0160883
8,-0.7708987,-0.8508553
7,-2.7605616,0.2821153
1,-1.3448346,0.3082175
9,-0.805091,1.3321349
1,0.6512696,-1.049764
4,-3.6281645,-0.1937496
8,-0.844722,-1.5204561
2,-0.0597051,-1.8879008
7,1.7327829,0.4653805
9,-2.3559693,1.5929575
2,-0.0769369,-1.457643
9,-2.9378752,-0.7482733
7,-1.686823,0.6145822
7,-0.3038876,2.3253828
2,0.1585841,0.5989855
1,0.992122,2.4203065
1,-3.3734553,-1.1986957
3,0.8994844,-1.9086686
8,1.5987124,-0.6361914
9,-2.8075214,-0.2072323
6,-3.285208,-1.0440155
0,-1.4971463,-0.6670834
7,-1.2245169,0.9511988
1,1.0899473,2.4687959
1,-3.2867428,-0.681501
2,-1.5693126,0.0223128
7,-3.3184668,1.702456
3,-1.4824334,-0.905883
3,-2.2393471,-0.4612734
4,0.4986373,-1.1704023
9,-1.791285,1.6358855
7,-1.9420683,-0.0689843
9,-2.792505,1.0996423
8,-1.2825938,-1.5486493
2,-2.0445962,-0.8760511
9,-0.6718062,2.3237991
2,-2.0698616,-1.1221516
0,-2.5157667,-1.0675872
5,-0.5579078,3.1589936
1,-1.9412666,1.5950427
0,-2.0060529,0.5241366
2,-1.8936131,-0.7628543
0,-2.2789116,1.4182501
3,0.248939,0.3192459
3,-1.6059811,-1.5559712
7,-0.8774613,-0.5197831
9,-1.2481299,2.1649751
8,0.2633199,3.6402891
5,-2.3295161,1.7289283
9,0.0729837,1.7851048
1,0.48742,-0.5873253
0,-1.5481223,0.9167821
1,-0.847869,1.4631454
4,-1.192241,1.8853179
3,1.4459296,0.3869117
5,0.1530104,2.2720408
9,-0.4905802,-1.816587
6,0.1182923,1.5746332
6,-2.6444975,-1.5019446
7,-2.7139072,0.7708019
5,1.032005,-1.3753088
8,-1.8171037,1.998122
4,1.1503231,1.9475821
9,0.4500324,-2.0692937
9,-1.0121872,-0.8865072
2,-2.0196299,-0.6119383
9,0.3413182,-0.0295805
2,-0.957511,2.1574221
8,0.7294413,1.7044833
7,1.2023998,2.5868671
5,1.1612678,-0.3758775
6,-2.2773684,1.4203452
4,-1.0902751,-0.4145412
4,0.7679935,-0.9196818
1,-0.3367749,0.9453477
7,-1.2314172,1.682732
0,0.2927217,0.7617996
3,0.3492144,-0.1515642
8,-2.542925,0.0607279
5,-1.7031202,1.8861192
0,0.5039297,1.6159297
4,-1.7942251,-1.6034461
1,0.8873086,-0.1122553
1,-1.407583,0.6932303
9,-2.7803845,-0.5775508
8,0.9177273,2.1048515
8,-2.0587576,1.0259545
0,-0.73717,2.9773542
7,-0.2445506,-1.5314944
7,-0.4295743,-1.169549
1,-1.2316959,-0.0479601
2,-1.7360906,1.3017428
0,0.0648499,-0.9164166
2,-1.5158195,-1.7884084
8,-2.9691798,0.7452643
1,-3.0516693,-0.7649897
8,-0.3000853,0.4254439
7,-1.8602406,-0.9026184
3,-3.3938453,-1.4088253
7,-0.2065792,-1.1192184
4,-0.825462,0.9847413
9,-2.330805,0.5837242
3,0.1126591,3.6475635
9,-0.1404465,-1.6347514
7,-0.1881976,-1.7208508
4,-3.0688884,-0.8746429
5,-1.5978417,1.7463842
6,0.1748747,3.6346539
1,-0.2227086,-1.6235995
7,-0.078987,-2.523878
9,-0.3927121,-0.4016231
7,0.4422854,2.6616474
2,0.4415431,0.9909714
5,0.3329112,-2.2153118
5,-3.2137276,-0.5636317
4,-2.1187512,1.039737
8,0.0573055,3.6059056
5,-0.8409094,-1.5094011
3,-1.3901301,0.6693408
0,-1.3823376,0.6734549
1,-2.0475844,1.0538112
9,-2.6200217,1.5804639
4,0.1617751,-2.3461869
0,-2.1103641,1.1130224
7,-0.3284897,0.942985
2,-3.0202894,1.6867338
5,-1.7748534,-1.0020009
3,1.3899093,0.5448744
8,-0.2405631,-1.354604
5,-3.1607743,-0.3070634
6,-2.1995603,1.3194935
6,0.4105242,1.0026566
4,1.6745192,-1.1952713
1,-0.6090317,1.162498
2,-3.4768911,-1.01752
8,0.5192497,0.2180699
4,-3.1506176,1.8637422
6,0.450921,1.0602705
6,-3.450699,-0.3252595
0,0.6130963,-0.452134
6,0.2760419,-2.14479
6,-0.4823399,1.3358987
2,-0.1687082,-1.7905761
8,1.2966576,-1.1911429
8,0.1560515,3.6808052
8,-1.7159478,-1.7365819
0,-1.7264204,-1.5060352
8,0.47705,0.2274899
2,-2.202377,1.8569176
4,0.3134217,-0.070714
4,0.1705557,-0.9844347
3,-1.9342822,1.3835527
7,-1.7622641,0.6312732
8,-2.5848733,-1.1918819
3,-2.0779732,-1.127461
1,0.87808,1.7735259
2,1.3805507,-0.7319376
3,0.5371851,0.322296
0,-2.7575285,-1.3319689
6,-1.2002299,-1.9733238
0,-0.0264965,2.3784604
9,1.2417878,-1.6626286
2,1.26529,-0.0387794
4,-2.8770959,-1.0565528
1,-2.6993984,-1.5142928
1,-3.4592261,-1.0275843
5,1.1463837,1.9654887
7,-0.1540943,-0.1334212
6,-1.5817391,1.0624531
6,0.2111592,-0.912385
7,-2.3836328,1.6727801
9,-3.3179426,-0.0097607
3,-2.3540603,-1.067492
3,0.0679612,3.6616174
7,1.4890216,-0.2282728
3,1.0794089,2.6753375
8,0.330828,2.1921046
7,-2.5112186,0.7072477
0,0.6813908,-0.2749225
4,-1.4394368,2.4498912
6,-2.5121694,-1.3335643
1,0.8196098,0.2714038
1,-2.0096706,0.4145219
9,-2.9536315,-0.2303271
0,0.3680362,-1.975547
1,-0.0874135,-0.535371
0,-2.6945902,-0.1111342
0,0.4521215,0.2756842
6,-2.847178,1.3817115
6,0.6503855,1.7037861
3,1.1088229,-0.3735977
0,1.1891032,-0.028539
9,0.0254863,3.4983418
1,-0.7510143,-0.3297425
0,-0.6955129,1.183894
2,-1.7526858,1.0017704
5,-2.510274,1.6649008
3,-2.4851449,-1.3138712
8,0.4824211,3.3906235
4,-1.5437276,1.369537
1,-2.5099161,0.2603352
5,-1.741369,1.4376795
3,-2.2400004,0.9342607
6,1.0257498,1.8160719
4,-2.3007929,1.1954722
7,-2.4901213,0.9751096
5,-1.2003781,-0.3288496
0,-1.7175319,1.2208606
4,-0.1451796,1.541983
1,-3.2904914,-0.4394759
7,-1.28624,1.4643049
2,0.6905501,-1.2987626
2,-2.3679025,-0.5601372
3,0.3546753,-0.2970534
7,1.0783832,2.0552963
4,-1.9011379,1.1268379
1,-1.6380494,1.6868935
5,-2.130323,-1.2921918
1,-1.5373407,-0.7980104
6,-0.5241747,0.9330439
4,-2.0278626,1.4292103
7,-1.5488352,0.4092169
9,-1.9357743,1.6055695
8,-0.1346455,-2.429385
5,0.9029657,0.3254214
9,-1.9301882,0.5721888
8,-2.3380469,1.7364765
0,-1.1181041,-1.7586151
3,-2.0033156,1.3622231
1,0.952139,0.1349133
6,-0.2979836,-2.3507112
