x,y,cluster
0.79614,-2.28573,4
0.0331785,-5.03345,7
3.21931,-0.272831,3
3.35232,-0.101777,3
-0.87521,-3.81119,4
-1.54796,-4.70513,4
-0.311851,3.30647,11
4.33569,1.27066,2
-0.447489,2.25841,5
0.455779,-4.18255,4
-1.06748,-4.71728,4
0.954821,4.31824,8
-1.59279,7.50972,9
3.39765,0.983773,2
0.81593,-2.54534,4
-0.544211,-3.28181,4
-0.678461,-3.22429,4
2.42832,4.68855,8
0.814926,-5.22313,7
0.219051,-5.32662,4
1.13137,-2.80865,6
-1.44755,-4.71732,4
-1.4822,-5.29457,4
-0.708089,4.55796,8
-1.38283,7.11835,8
-1.4909,2.10566,2
3.47893,2.6147,3
0.0994094,4.22433,8
4.64549,-3.20593,1
0.232701,-4.03316,7
3.2876,3.0839,3
4.34152,-2.89062,1
-1.06576,6.74548,8
-0.528557,-4.3096,4
0.481014,-3.54637,4
4.18121,-4.26017,1
-0.295207,-4.97972,4
0.453716,-3.90674,7
5.18687,-3.40405,1
4.22385,-4.3796,1
3.89659,-2.66419,1
5.47534,-3.6718,1
-0.980103,-4.71567,7
-0.755763,-4.37013,7
3.98973,-2.50919,1
-1.18814,-4.94452,4
-1.90424,2.11158,5
0.334833,-3.80549,7
0.773959,-4.58495,7
5.26493,-3.70157,1
2.7542,2.14033,5
-0.426357,-3.30555,7
-1.73923,0.789404,5
-2.06991,3.15244,13
4.45016,0.870838,2
-1.72565,-5.20973,4
-1.05681,-5.51702,4
-0.814596,5.01454,8
2.59796,-1.26642,7
5.08343,-3.23957,1
-0.629544,-3.97165,4
4.71568,-2.98876,1
-1.51574,0.925461,5
0.206994,-5.65618,4
0.180174,-5.19648,4
-1.56771,2.59815,13
2.69379,-0.34864,3
-0.625134,-4.23971,4
-1.8442,1.82867,5
5.03035,-3.4682,1
5.41779,-3.8277,1
-1.23077,6.7899,12
-1.17893,3.24658,2
5.37722,-3.5607,1
-1.23394,1.60299,5
4.90249,-3.72504,1
-1.41958,2.44162,11
0.91684,-1.84115,4
0.58829,6.88201,9
-1.30156,6.25857,9
5.15135,-3.72212,1
-0.994867,7.05717,12
3.07315,0.271353,3
3.92288,-3.54783,3
-0.968176,4.17021,8
1.24247,5.3524,10
-1.97756,2.9039,13
-1.979,3.2781,13
2.31564,-1.69947,7
2.80345,1.14979,5
4.81411,-4.11282,1
0.489307,6.26974,9
0.862627,7.05505,9
1.25122,6.3076,8
5.08672,-3.78242,1
-3.14689,5.10708,11
-1.58762,6.38023,9
4.12942,-3.89233,1
-2.99416,4.87079,11
3.32334,3.0107,2
-2.81923,4.83717,9
-1.67739,7.28088,9
-0.0518773,6.4912,8
-3.20889,3.07949,11
-0.630723,4.91788,5
-1.10059,5.54116,9
0.276105,6.21379,9
-3.86507,2.78562,11
1.17349,4.08206,9
-0.277293,5.52296,9
-3.88615,2.79482,11
-1.55882,6.53865,9
2.79325,2.28378,8
0.909024,6.6542,12
-2.28273,6.23864,12
-0.781522,7.0674,9
-0.122068,6.74573,12
0.604203,5.31159,8
-0.388291,2.24976,5
-3.07382,4.39475,11
-1.75238,6.24296,12
-0.696496,7.38221,9
0.0491345,4.05792,10
0.216622,6.78209,12
0.114001,4.62017,10
1.41848,4.09235,10
0.236043,7.49186,12
0.885629,7.33363,12
1.24526,6.72645,9
1.70948,4.46697,9
-1.14384,7.78209,12
1.5379,0.31068,7
-1.64584,0.687082,5
0.969606,5.73929,10
0.62545,7.30393,9
3.01386,1.35385,3
3.57489,1.17113,3
-0.200544,6.63103,12
-0.916373,7.61696,12
3.0653,2.26208,2
3.63687,2.33366,2
3.91841,0.468249,2
-0.789098,7.28915,12
0.0529593,7.09647,12
0.970445,5.14864,9
3.1132,0.313033,3
1.66375,-1.79818,4
0.465947,-3.72818,7
-0.0330095,-4.13608,4
-0.299825,-6.07111,4
1.47354,5.91034,8
-0.412404,-6.05613,4
4.06025,0.718024,2
-0.0307949,-5.73484,7
0.281973,-4.90019,4
3.85936,0.0497591,2
-0.517147,7.0768,12
0.236433,-3.88251,4
0.165172,-3.9685,4
1.05893,5.72801,8
1.27722,-4.30406,7
-0.625035,-5.7912,4
1.8144,-0.107716,3
3.59313,1.45411,2
5.64699,4.93483,7
-1.05456,-3.93122,4
1.20135,6.31252,9
-1.3546,-5.49724,7
-0.786822,-3.96545,4
0.968614,4.55658,10
1.53015,1.94388,6
4.18833,0.647017,2
-1.50774,7.25526,12
-1.91879,2.46078,13
-1.36798,6.71288,9
-0.564035,-3.73055,4
-0.740113,6.70606,8
-1.43629,-5.29599,4
-1.53887,-5.37545,4
3.40377,0.575311,3
-0.0809495,-4.39601,4
-1.55495,-4.56898,4
4.52057,0.690795,3
-1.674,7.2479,8
1.05804,-1.54469,7
1.05397,-3.99304,7
1.01191,6.49851,8
1.80221,-3.70905,1
4.84817,-3.17512,1
3.9524,-2.57013,1
4.17928,-4.38063,1
-0.681106,-3.67536,7
1.47673,-1.96233,7
-2.00707,2.9381,13
0.0686502,-2.79607,7
0.472079,-3.70117,4
-0.633796,-4.08145,4
4.71967,-3.13312,1
-0.485226,-3.99834,4
3.83705,-3.71304,1
0.542961,4.17021,10
-0.169504,5.58293,8
1.92617,4.17779,8
4.26059,-2.82899,1
2.26292,0.466543,3
-1.06738,6.65364,8
-1.63937,6.97139,9
4.31253,-4.26681,1
0.227933,5.02758,8
3.11061,-0.496256,2
-0.395717,6.63766,12
2.18583,0.47642,4
3.96317,-3.12656,1
4.45927,-2.90695,1
4.08746,-2.69689,1
3.31438,0.887524,3
-0.648976,-4.34651,4
1.05487,-2.18642,4
4.86553,-3.18603,1
4.10643,0.445387,3
3.76911,0.211928,3
-1.17819,7.30864,12
0.828063,5.85336,12
-1.09077,1.72115,5
4.5742,-2.9636,1
0.513454,4.21075,8
0.873581,-2.61175,7
-0.192422,7.05992,9
0.0183959,2.12492,5
2.89109,0.79019,3
2.74242,-1.48092,3
4.456,1.0879,2
4.20919,-3.85223,2
1.69029,4.247,8
-0.688925,-5.48568,4
3.28473,1.25376,2
-3.49204,3.9999,11
-0.623125,4.52817,8
4.97901,-4.15095,1
-1.69128,2.2937,8
-3.36286,4.5133,11
-1.94625,2.99476,13
-2.81725,4.91266,8
-3.25045,3.88336,7
-2.96341,3.96932,11
-0.272818,6.12685,9
-3.18367,4.41655,11
-3.38953,4.56208,11
-3.83991,3.85912,11
0.0291604,1.92317,5
2.88003,1.07139,2
-0.828988,4.93452,5
-0.929911,6.54889,9
-1.2136,3.40806,11
1.47328,5.20677,10
-3.00098,3.34725,11
-0.915428,7.41932,9
-1.19409,7.69664,9
-0.997718,6.90293,9
0.909918,4.76762,10
0.38375,6.26635,9
-1.64351,7.31122,12
0.412863,-4.23453,7
-1.82529,2.17628,5
1.06251,6.76857,12
-0.200838,5.69482,12
0.610188,7.38017,12
1.45504,6.14064,8
-0.26575,6.71317,12
0.930923,6.45743,8
-0.663497,6.83836,12
-0.178651,3.95836,10
-0.194985,5.37977,5
0.839782,5.82083,9
1.72388,5.01293,8
0.374694,7.62656,9
1.53136,4.83267,10
0.86933,5.24801,9
3.4506,1.63626,2
3.34563,2.23625,3
3.37967,-0.359412,3
2.65197,4.2503,8
1.09422,4.6286,10
0.175004,6.88978,8
0.0523838,7.44437,12
1.9947,0.266781,7
-0.964683,1.60931,5
-0.0231046,1.5076,5
4.2215,1.8412,2
2.0394,-1.76474,7
1.04981,5.44787,10
-0.21881,5.16079,8
1.15406,5.43761,10
0.931456,-3.49587,7
-0.474813,1.06362,5
1.22063,6.64674,9
0.150472,-4.93375,4
2.28591,0.274586,3
-0.39129,-6.07955,4
1.54028,2.7328,8
-0.560376,6.40542,12
1.87649,3.73646,10
0.586957,-2.6577,7
1.4642,4.90779,10
-0.925358,7.45243,12
1.55411,5.08743,10
0.50301,-4.3461,4
-0.796938,-3.82576,4
1.34917,5.06403,8
-1.75564,7.29442,12
-0.866405,-3.88592,4
-1.4433,-5.52309,4
0.793047,6.36873,8
-0.918539,-3.8178,4
-1.07075,-4.82329,4
-0.318899,-4.4804,4
-1.02902,-4.82647,4
-0.134608,-3.69931,4
-0.0504534,7.27977,12
1.37442,1.97258,10
0.435234,-4.91295,7
0.366802,-4.7953,4
-1.41,6.74028,9
3.55472,1.36297,11
-0.714473,-3.36903,4
0.161624,-3.49426,4
-1.88567,2.4817,13
3.87518,-3.47843,1
4.07426,-2.58323,1
-1.38852,-4.30748,4
-1.19372,-5.28605,4
-1.28607,-4.89554,4
0.489771,-4.11072,7
3.3766,-0.536134,2
-3.78789,3.92574,11
0.122869,-3.67729,7
-2.06833,3.05418,13
-0.836035,6.98593,12
-0.750152,4.25215,5
3.71291,-2.48188,7
-1.20405,7.06043,9
-0.941368,-4.97416,4
0.195568,5.92623,9
1.39992,6.17715,8
-0.317923,-4.34673,4
0.658758,-3.56964,4
-1.64351,1.38352,5
5.54515,-3.59357,1
-1.64744,1.38572,5
0.605179,-2.71228,4
-2.08078,3.08545,13
0.805167,-2.82972,4
-1.57829,-5.61324,4
4.26406,-3.44639,1
4.98125,-3.62163,1
4.06002,1.8337,2
3.91881,-2.48993,1
4.87091,-3.51557,1
-0.46523,1.06281,5
-0.79595,-4.00617,4
4.74288,-3.39797,1
1.93029,-1.02412,7
4.28497,1.49103,2
-0.606838,-3.90383,4
-0.657297,-3.73405,4
0.72721,-4.85845,4
3.12376,-0.606857,2
-2.00587,3.14273,13
2.69248,-0.593107,7
-0.6376,-3.82128,7
-1.76201,2.95483,13
5.16633,-3.80952,1
1.00693,-2.46205,7
0.0905332,-5.26515,4
5.24553,-3.86904,1
-1.18277,3.68345,13
-0.0884546,-5.95134,4
-0.420042,5.35047,10
0.0220441,6.51464,8
4.46761,-4.35198,1
5.17761,-3.98999,1
1.31766,4.02179,8
3.38838,1.00001,3
-3.54292,3.85516,11
-2.13603,6.45038,12
-1.91725,6.80485,12
3.3225,3.24635,2
-1.05835,4.32219,5
-1.12376,4.95086,8
-4.16472,3.42262,11
-3.92218,3.73887,11
-3.34847,2.78815,11
-1.22485,1.16587,7
-0.771341,7.10861,9
-3.34066,2.7231,11
-0.911511,5.38154,9
0.22779,5.68054,8
-3.8093,3.72789,11
-3.88546,1.86672,11
-3.49497,4.36719,11
-3.97442,1.95894,11
-3.89872,2.14288,11
-0.682808,4.7377,5
0.00944788,4.32447,5
1.46356,5.61883,10
-2.97873,4.49395,8
-3.24394,4.34005,11
0.14886,7.61825,9
0.282256,-4.9194,4
1.64064,2.67024,6
5.13943,-3.62566,1
1.39269,6.90253,9
0.0168418,7.5866,8
0.60423,7.38479,8
1.23263,3.61995,10
2.64204,0.876076,2
0.369283,4.57693,8
0.66844,7.04331,8
0.295722,7.55575,9
1.39984,5.99046,9
0.739122,7.29189,9
0.392543,6.74795,12
1.29311,6.3585,9
1.83591,4.57364,10
1.45366,5.44956,9
1.61172,3.13766,8
-1.38705,1.57706,5
3.02599,-0.265644,3
1.73102,5.78727,10
0.247235,4.21723,10
2.75992,1.25294,3
1.74685,4.60751,10
3.1353,-0.49976,3
-0.331381,5.53156,12
-0.191513,5.50767,12
0.497181,6.93921,9
4.45582,0.464136,2
3.57132,-0.117039,3
3.67457,0.995855,3
1.32891,4.95758,10
3.95273,0.290636,2
3.73468,2.19754,3
-0.207086,7.18117,9
1.82141,3.16271,10
2.52627,-0.858458,7
-1.69746,0.754378,5
2.27675,-1.07882,7
4.36858,1.66895,2
2.60343,-0.413753,3
2.809,1.935,2
-0.682024,7.22967,12
5.57947,4.85886,11
3.72032,-0.0540713,3
2.43357,-1.4339,7
2.0477,-1.33051,7
0.998841,3.85017,10
4.11408,0.88544,3
0.378369,-5.26163,4
1.33581,1.19314,7
-0.218532,-5.12338,7
-1.42527,2.43138,7
0.225897,-5.24446,7
0.896122,-3.93549,7
-1.5204,7.66225,9
-1.69775,6.29816,9
1.17544,-1.65608,7
-1.40191,-4.74581,4
4.32613,1.87517,2
-1.77259,6.97888,12
0.835821,-4.51047,4
-1.30174,-5.08237,4
0.534159,-4.0596,7
-0.730556,5.16717,5
0.457556,5.87383,8
-0.93285,-4.50146,4
3.23124,2.81151,2
-1.5226,7.31389,8
0.173267,-0.856748,2
-0.440773,6.69666,12
0.916056,-3.31752,7
1.55609,2.22806,6
-1.17814,-4.50204,4
-1.34443,7.71409,12
-1.43324,6.34066,8
-1.48119,-5.52064,7
-1.46953,-4.523,4
0.780262,-4.80503,4
1.09553,-2.19678,6
-1.45841,-5.34136,7
0.72843,-2.39775,7
-1.47435,2.20237,2
0.0834951,-4.42231,4
4.99518,-3.17698,1
-1.11717,-4.22915,4
2.85532,1.19917,2
0.123677,-4.15916,7
-1.03269,6.87836,12
3.63117,-2.45394,1
3.57439,-2.03214,1
-2.03413,3.00949,13
4.33577,-2.68826,1
-1.37329,-5.61524,4
5.2659,-3.94183,1
4.28255,-4.25999,1
-1.02182,2.54641,13
-0.209093,-3.55519,4
4.18671,-3.64756,1
4.54322,-2.98632,3
-0.668603,7.36435,9
0.206517,-3.54044,7
-1.56198,1.61778,5
-0.624438,-4.41271,4
5.14493,-3.86428,1
-0.234778,-3.94275,4
0.834698,-4.78758,4
4.50873,-3.53149,1
4.5001,0.893047,3
1.94077,-2.79479,7
0.625481,-3.18139,4
5.38856,-3.78095,1
0.894913,-1.98886,7
0.63305,-3.38669,4
5.37135,-3.68749,1
-1.26853,5.56989,8
0.268919,-5.81884,4
1.41526,3.0068,6
0.364122,-4.98543,7
4.40123,-3.6814,1
-0.724232,6.71789,12
2.9308,0.137745,3
-1.49258,3.22882,8
-1.94615,2.01917,5
-3.39681,4.15404,11
-0.974405,3.06457,9
-1.31095,5.53801,8
3.90902,2.10585,2
-1.76461,2.98347,13
2.09747,-0.316751,3
3.43117,3.22116,2
-3.20011,4.24518,9
3.68174,-3.25211,1
-1.48243,3.08471,11
-1.02572,6.69214,9
-3.24016,3.05875,11
-3.04067,4.98951,11
0.472405,6.56768,12
-0.770457,6.59442,12
-1.29966,3.40387,13
-0.718079,6.79269,12
-3.96967,1.96629,11
-3.87309,2.85732,11
0.645931,5.35305,9
-0.736302,6.78808,12
0.0204688,3.84942,10
1.26774,3.88636,10
1.24571,5.82811,12
1.81672,5.28277,8
-0.984291,7.82649,12
1.01741,3.85747,10
0.148984,6.13704,8
1.36771,6.67044,12
1.43863,0.823835,8
1.5558,4.48123,10
1.85578,4.83039,8
0.54946,6.78117,9
2.6825,0.742745,3
3.18842,2.11677,3
2.71858,4.24294,8
1.01686,6.64588,12
1.46378,3.76263,10
-0.31369,5.37987,9
1.5075,3.99597,10
-0.962778,6.51688,12
1.43521,3.60878,10
2.22103,4.89364,10
1.38881,4.64642,10
-0.178994,2.1733,5
-0.0307147,1.61677,5
0.198621,6.26669,12
1.21765,6.37022,12
1.32812,4.82594,10
2.66754,1.44491,2
0.442202,4.93777,8
-0.00756166,2.11568,5
1.1255,4.41872,10
-0.41501,4.88911,5
2.94519,2.06964,3
3.74161,2.1678,2
3.49058,0.409577,2
1.33662,5.55248,10
0.520981,-4.34122,7
3.55651,1.34123,2
1.04234,5.1233,10
-0.164396,-5.15461,4
0.942258,-3.75634,7
0.0722171,-4.32814,4
-0.297443,-5.48628,4
0.496372,-4.13226,4
-0.0155944,-5.62736,4
-0.0415087,-5.75477,4
0.409422,-4.83691,4
-0.28773,-5.27534,4
3.3601,1.38055,3
1.80489,3.25474,10
-1.71898,1.50066,5
2.47021,2.56498,3
2.49512,2.90688,2
1.26485,6.0302,12
-0.828902,-5.21159,4
0.68436,-3.77527,7
0.037449,-5.24333,4
-1.58807,6.85405,12
-0.678844,3.74621,5
-0.514105,-2.94161,4
0.380972,-5.03327,7
0.917553,-1.60353,6
4.03582,0.292292,2
3.7556,1.15052,3
-0.304508,-5.49481,7
0.424343,-5.72165,7
-0.37847,-5.70417,7
3.94501,2.58125,2
1.30246,-1.54442,6
0.402187,-5.22329,4
1.69061,2.7919,6
-0.59695,-4.09698,4
1.33457,2.29752,3
-1.04033,7.4023,9
-0.555097,5.85341,8
0.857966,-5.2648,7
0.731813,-4.88969,7
-1.45899,7.29885,9
-1.43172,-4.8652,4
-0.341237,-5.20091,7
3.33322,0.162623,3
-0.61072,-3.94529,4
-0.435664,-4.60336,7
-0.753218,6.94273,12
3.27585,-2.74887,4
0.927832,-4.48457,7
-1.20266,7.17401,12
-0.951961,7.62043,12
2.43652,1.31735,2
4.05417,2.38129,3
-1.43831,-4.5724,4
0.986131,-2.50057,4
-1.23729,-4.42764,4
4.3371,-2.90646,1
0.764291,-3.97781,4
-1.93994,2.61606,13
-0.0418192,-4.67625,4
-1.52672,7.61471,9
3.63776,-2.00788,2
3.49379,2.94583,2
-1.32865,1.32194,5
-1.08448,2.09449,2
-1.04622,-4.19998,7
4.06042,-2.8275,1
4.24051,-4.25109,1
-1.58251,2.37661,13
-1.63507,1.72765,5
5.46085,-3.61088,1
-1.54262,6.63919,9
0.499464,6.12286,12
0.786522,5.82674,8
1.14659,5.8685,8
-0.652617,2.00248,5
4.53266,-3.68681,1
-1.1365,2.9681,13
0.0845484,-4.64131,4
-1.2357,1.48241,5
1.49227,4.38748,10
5.38102,-3.51731,1
-0.647445,4.8672,5
-1.99895,2.84686,13
5.35226,-3.5509,1
3.19386,0.225099,3
0.803939,5.67861,8
1.18098,-0.168598,2
-1.30009,-4.67654,4
0.314862,-4.49577,7
1.08651,-2.46271,6
0.867803,-4.9302,4
0.16686,-5.27288,4
0.564196,4.4918,8
-1.98444,3.06242,13
-1.76064,3.61324,13
-0.30479,-5.2476,4
-0.527812,-3.26291,4
-1.45471,7.03696,12
0.106142,-3.41493,4
0.675698,-2.8876,7
2.83852,-0.00170636,3
4.76135,-3.8224,1
1.24551,3.87241,10
-0.823851,7.30437,9
3.73854,-3.42765,11
5.03609,-4.04765,1
-0.312962,-4.26558,4
-1.43152,3.05906,8
5.14469,-4.01861,1
1.17398,-1.22406,7
2.81638,1.17384,2
5.06015,-4.10229,1
-1.73094,2.28563,5
-0.224751,6.5208,9
-3.97644,1.96037,11
-3.33285,2.81808,11
0.769355,6.19141,8
-2.45502,2.22284,11
-0.778499,7.57254,9
0.605239,6.50976,9
-2.78435,3.80784,10
1.81469,4.06121,8
-1.7921,3.48341,13
0.740575,-5.35946,7
1.13635,1.69348,7
0.553734,6.45187,12
1.64748,6.45321,8
1.9998,4.7263,8
1.2535,1.63121,7
-0.784829,4.52332,5
0.983583,5.72358,8
1.48102,3.75362,10
0.920986,-1.05062,6
1.36793,5.91589,12
3.22849,2.00332,2
1.26999,6.89013,12
1.41646,5.75259,8
1.70695,5.31736,9
2.27179,3.89098,10
2.17609,4.44484,10
0.192564,4.07468,10
1.84682,3.03663,10
3.43349,2.63919,3
-0.320364,5.99737,8
3.90252,0.183814,3
-0.966242,7.7205,12
0.379142,6.44662,9
3.08957,1.24068,3
3.87796,0.851451,2
3.13119,-0.543154,3
4.53969,1.43051,2
2.88977,-0.176667,3
0.418189,-3.51892,7
4.1419,0.904295,2
-0.391772,-5.09837,4
0.292225,-4.85386,4
1.23561,4.47583,10
2.04043,5.17804,8
1.23348,4.86514,9
1.4786,1.94446,6
-0.276214,-5.1865,4
0.354809,-4.31146,4
0.246849,-5.31061,7
-0.347067,-6.09841,4
4.03266,0.903987,3
3.73025,0.164865,3
0.478086,-5.40495,4
2.41667,0.382096,3
-2.03437,0.927975,7
5.50715,4.81192,7
-0.0633175,5.56185,9
-0.0204766,-3.65207,4
-0.358027,-3.66008,4
4.21271,0.654767,2
-0.44143,0.974643,5
3.96584,1.18678,2
-1.45144,-4.6136,4
-0.857829,1.59698,7
-1.63092,2.47008,13
0.803376,-5.30049,7
3.82269,0.00645035,2
-1.36101,2.81983,8
-0.0638898,5.82462,9
3.89858,2.02401,2
1.20387,-1.18121,7
-1.3715,-5.21095,4
-1.87037,2.25353,13
3.24076,1.86166,2
-0.612174,-5.63591,4
0.394761,-5.46351,4
-1.40159,-5.4625,4
0.862341,-4.69316,4
-0.996446,7.2976,8
-1.32431,7.1048,12
3.44291,3.17056,2
4.00262,-2.82619,1
-0.440446,0.912888,4
-0.943813,-5.94823,7
1.41406,-2.47761,4
-1.04111,7.05719,8
-2.27272,6.26467,8
5.46354,-3.69664,1
5.04172,-3.32548,1
5.58266,-3.63883,1
0.647219,-0.699385,7
3.02155,0.335536,2
-1.54535,7.64592,12
3.08876,3.10353,11
5.03715,-3.18839,1
1.02029,-1.75988,7
0.959366,-1.49359,4
3.13291,3.67081,10
0.121749,6.14314,8
-1.63223,1.71381,5
0.407197,5.87796,12
-1.46801,6.5344,9
5.19094,-3.72317,1
3.34147,3.44216,8
-0.558503,3.6174,10
3.78701,0.912274,2
0.528302,-5.45883,4
0.586877,5.88597,8
-1.67994,2.49539,13
1.31193,5.18627,11
2.29712,-0.488255,3
-1.17014,-4.04967,4
-0.352904,-3.7817,4
-1.54995,3.59538,13
0.0784525,-3.67967,4
-0.107569,5.06532,10
-1.86894,2.08081,5
0.355306,-4.36418,7
-1.57276,1.48445,1
1.14753,-1.23516,10
1.61332,4.55758,8
3.61677,2.43148,2
2.15823,4.07184,10
-3.4613,3.76141,11
-1.81173,2.40034,13
1.94402,3.98384,10
4.67505,-4.41749,1
4.87613,-4.1422,1
-1.21408,6.99121,9
-4.05309,3.50573,11
-1.54689,1.78711,5
-0.833341,2.94687,8
0.368103,4.87768,10
-1.02889,6.12242,8
-4.00241,3.62561,11
-3.06599,4.78682,11
-1.69393,2.47705,5
-3.99895,2.51536,11
1.05331,4.10022,10
-0.552141,5.43831,9
0.177726,4.36965,10
-1.75908,7.17559,12
-1.65384,7.16786,9
-3.46474,4.5903,11
-0.837681,6.15589,12
-0.574331,5.00041,9
-0.489441,3.95072,9
-2.88688,4.96858,9
-1.8122,3.79696,9
1.63467,3.13246,10
-0.804178,4.89309,9
0.873893,5.25706,8
-3.40794,4.00626,11
0.382476,4.63487,8
0.801453,7.01852,12
1.54495,4.75913,10
0.616718,7.38071,9
2.41164,2.63148,2
0.535647,7.30771,12
1.53982,6.35777,12
1.93593,2.14983,3
1.82499,3.18823,10
-0.151653,7.03888,12
1.19096,1.61896,6
0.140566,7.6036,9
2.13745,2.55098,10
-1.3573,1.56476,5
1.23077,4.71022,10
3.54936,0.585741,3
2.48058,4.43026,10
1.6014,5.63177,10
1.29698,4.37481,10
3.82247,0.334863,3
3.61342,1.62612,2
2.94988,0.691527,3
1.0851,4.98256,10
4.12402,2.23975,2
0.0108767,7.20248,12
0.624622,-4.93849,7
2.83385,-0.07537,3
0.976934,5.79883,8
0.221276,6.71234,9
-0.363011,7.14394,9
1.27307,6.64422,9
0.236294,-4.51567,4
-0.0267326,-4.8002,4
2.9413,-1.10807,2
2.47167,-1.34007,3
0.0199688,-5.51846,7
-0.13956,6.74568,12
-0.330718,6.8672,12
-0.715876,-5.72241,4
4.15468,0.923786,2
2.34514,-1.44994,7
-0.592602,-5.73596,4
2.03044,-0.335024,3
0.0750033,5.85269,9
-0.353065,-3.8241,4
-1.37684,7.54286,12
-2.27695,2.98462,13
3.64267,0.801006,3
-1.80656,1.22053,5
1.67805,3.41234,8
4.39017,0.564402,2
-1.5312,2.19329,5
0.560029,-4.77109,4
-1.08914,-4.7187,4
-0.385135,3.23077,2
0.763209,-3.72756,7
-0.0049077,-4.03443,4
-1.73532,2.65956,13
-0.454311,-4.21521,7
0.795094,-5.26268,7
0.91538,-2.62158,7
-0.874777,-3.81812,4
0.423891,-4.84991,4
-1.00612,7.05645,8
1.63155,2.50332,2
-1.04443,7.55238,12
-0.0810444,-3.26797,4
1.3911,-3.77994,3
0.333659,-4.35553,4
-0.692554,6.48928,8
-0.138996,-5.76458,7
-0.95462,-4.69129,4
4.44921,-3.61782,1
-1.8293,2.59367,13
-1.41614,-5.0976,4
-1.48084,-5.34502,4
4.57722,-3.16485,1
3.64141,2.08721,2
0.541694,-1.54232,7
-1.72485,2.81854,13
4.13556,2.10148,3
-2.17712,2.66636,13
-1.72509,2.85116,2
-0.0825028,6.93759,12
1.03062,-2.45772,6
-1.51655,2.6284,13
0.802113,-2.59828,7
4.36126,-3.533,1
-1.94685,2.64329,13
-1.52102,1.62745,5
-0.508591,6.65964,12
5.10167,-3.3745,1
-0.263042,-3.76997,7
-0.00530634,-4.08266,4
-0.499811,-2.91493,4
0.826227,-2.32479,4
1.51777,3.02381,8
-1.48884,-4.85733,4
-0.495716,7.05448,8
5.0173,-3.46896,1
-0.945723,6.12375,8
3.65279,2.44746,2
0.165626,4.05321,8
-2.19786,2.2959,13
-0.142933,-5.76704,4
-1.11734,-5.12259,4
4.22578,-4.33581,1
-1.98226,2.34543,13
-0.866239,6.47593,9
2.89728,1.13262,2
0.0574721,-3.27768,7
3.00106,0.0621728,2
-1.66747,6.94066,9
0.120449,0.922006,2
0.18096,-4.42325,4
-0.459414,-3.72235,4
4.70901,-2.7586,1
0.60953,-2.94956,7
0.632452,-3.94125,7
-1.82298,1.89458,5
-1.02702,3.67473,8
3.95024,1.67193,3
0.487752,4.36184,10
3.70531,2.33901,2
1.59617,4.5179,8
3.12157,2.65376,3
-0.609457,2.20832,8
4.71691,-4.42396,1
-1.32556,1.64234,5
3.19119,-0.470461,3
0.451809,4.4797,8
3.50869,1.42011,2
-3.07413,5.04912,9
-3.62528,3.84799,11
-1.66732,1.9001,5
-4.03361,2.55658,11
-0.79465,4.90216,5
-3.98203,1.97486,11
-3.07134,4.76364,9
-1.47307,6.45959,9
-0.686522,5.4301,9
-0.818661,6.46454,9
-3.39104,3.12051,11
-1.18713,6.58267,9
0.355819,5.75395,9
-0.796463,5.4717,9
0.0494316,4.3865,10
1.30021,4.57043,10
-0.676474,7.68813,9
-0.228288,6.9399,12
2.02301,4.59209,9
1.07126,6.17607,8
1.63258,4.87901,10
1.55839,4.62095,8
0.525807,6.29235,8
-0.411442,7.26607,12
1.25081,4.89102,10
-0.940851,7.76627,12
1.39854,3.50188,8
-0.831237,4.59625,5
-0.838164,6.60711,12
-1.38011,7.71483,12
-1.1097,7.6554,12
0.113702,7.69001,12
0.530062,-2.0939,8
1.79529,4.58759,10
-0.0710767,4.41778,8
1.50138,4.13877,10
1.08448,6.792,9
0.774587,5.82899,10
0.217599,7.57272,12
1.19908,7.19187,9
-0.41142,4.34443,9
2.70444,4.10037,10
1.73596,3.56886,10
2.82702,4.11635,8
1.43235,4.25887,10
1.72014,5.01561,10
0.186252,3.92854,10
1.96422,5.47163,9
0.866619,6.52325,8
1.14683,7.15475,9
1.13312,6.568,9
0.223938,7.25571,12
2.82697,2.28397,2
-0.32521,-3.57918,4
2.11688,-1.75765,7
0.428892,3.79919,8
3.01314,-0.225785,3
3.44811,-0.14459,3
4.50841,1.41816,2
1.60221,5.70707,9
0.936817,-2.76618,4
3.87342,0.697316,2
-0.528962,-3.88771,4
-0.263456,-4.01337,4
-0.0847778,-5.62306,7
3.90198,0.0112311,2
4.0716,2.06488,2
3.46547,0.337784,3
0.0397865,-4.9079,4
4.08066,0.278863,2
1.94944,4.82667,10
1.88771,1.64408,3
0.0318022,-4.14645,7
0.493584,5.89747,12
-0.111839,1.61916,5
5.5783,4.86405,7
1.28542,1.88248,6
-1.58332,7.63944,9
-0.575586,-5.86504,7
-1.31849,7.48707,12
-1.28387,-4.96006,4
1.06538,-3.45171,4
-1.13601,-4.52722,7
-1.12793,7.16662,9
0.334977,-4.1283,4
-0.813946,-3.72184,4
-0.466743,-5.4005,4
-0.373706,5.74358,9
0.0526705,-5.91567,4
-1.09727,-4.56642,4
-0.904374,-4.63916,4
0.29337,-4.0066,7
-0.808624,-4.21107,4
0.61238,4.77003,8
3.75422,0.388,2
-0.977146,-4.22138,4
-0.550823,7.51967,12
1.04175,5.75217,12
-1.7307,2.64555,13
