,x,y,z
85.3680000000028, 1.0000000, 1480.9200000,-93.8666667
85.3800000000028, 1.0000000, 1481.1280000,-93.8800000
85.3920000000028, 1.0000000, 1481.3360000,-93.8933333
85.4040000000028, 1.0000000, 1481.5440000,-93.9066667
85.4160000000028, 1.0000000, 1481.7520000,-93.9200000
85.4280000000028, 1.0000000, 1481.9600000,-93.9333333
85.4400000000028, 1.0000000, 1482.1680000,-93.9466667
85.4520000000028, 1.0000000, 1482.3760000,-93.9600000
85.4640000000028, 1.0000000, 1482.5840000,-93.9733333
85.4760000000028, 1.0000000, 1482.7920000,-93.9866667
85.4880000000028, 1.0000000, 1483.0000000,-94.0000000
85.5000000000028, 1.0000000, 1483.2080000,-94.0133333
85.5120000000028, 1.0000000, 1483.4160000,-94.0266667
85.5240000000028, 1.0000000, 1483.6240000,-94.0400000
85.5360000000028, 1.0000000, 1483.8320000,-94.0533333
85.5480000000028, 1.0000000, 1484.0400000,-94.0666667
85.5600000000028, 1.0000000, 1484.2480000,-94.0800000
85.5720000000028, 1.0000000, 1484.4560000,-94.0933333
85.5840000000028, 1.0000000, 1484.6640000,-94.1066667
85.5960000000028, 1.0000000, 1484.8720000,-94.1200000
85.6080000000028, 1.0000000, 1485.0800000,-94.1333333
85.6200000000028, 1.0000000, 1485.2880000,-94.1466667
85.6320000000028, 1.0000000, 1485.4960000,-94.1600000
85.6440000000028, 1.0000000, 1485.7040000,-94.1733333
85.6560000000028, 1.0000000, 1485.9120000,-94.1866667
85.6680000000028, 1.0000000, 1486.1200000,-94.2000000
85.6800000000028, 1.0000000, 1486.3280000,-94.2133333
85.6920000000028, 1.0000000, 1486.5360000,-94.2266667
85.7040000000028, 1.0000000, 1486.7440000,-94.2400000
85.7160000000028, 1.0000000, 1486.9520000,-94.2533333
85.7280000000028, 1.0000000, 1487.1600000,-94.2666667
85.7400000000028, 1.0000000, 1487.3680000,-94.2800000
85.7520000000028, 1.0000000, 1487.5760000,-94.2933333
85.7640000000028, 1.0000000, 1487.7840000,-94.3066667
85.7760000000028, 1.0000000, 1487.9920000,-94.3200000
85.7880000000028, 1.0000000, 1488.2000000,-94.3333333
85.8000000000028, 1.0000000, 1488.4080000,-94.3466667
85.8120000000028, 1.0000000, 1488.6160000,-94.3600000
85.8240000000028, 1.0000000, 1488.8240000,-94.3733333
85.8360000000028, 1.0000000, 1489.0320000,-94.3866667
85.8480000000028, 1.0000000, 1489.2400000,-94.4000000
85.8600000000028, 1.0000000, 1489.4480000,-94.4133333
85.8720000000028, 1.0000000, 1489.6560000,-94.4266667
85.8840000000028, 1.0000000, 1489.8640000,-94.4400000
85.8960000000028, 1.0000000, 1490.0720000,-94.4533333
85.9080000000028, 1.0000000, 1490.2800000,-94.4666667
85.9200000000028, 1.0000000, 1490.4880000,-94.4800000
85.9320000000028, 1.0000000, 1490.6960000,-94.4933333
85.9440000000028, 1.0000000, 1490.9040000,-94.5066667
85.9560000000028, 1.0000000, 1491.1120000,-94.5200000
85.9680000000028, 1.0000000, 1491.3200000,-94.5333333
85.9800000000028, 1.0000000, 1491.5280000,-94.5466667
85.9920000000028, 1.0000000, 1491.7360000,-94.5600000
86.0040000000028, 1.0000000, 1491.9440000,-94.5733333
86.0160000000028, 1.0000000, 1492.1520000,-94.5866667
86.0280000000028, 1.0000000, 1492.3600000,-94.6000000
86.0400000000028, 1.0000000, 1492.5680000,-94.6133333
86.0520000000028, 1.0000000, 1492.7760000,-94.6266667
86.0640000000028, 1.0000000, 1492.9840000,-94.6400000
86.0760000000028, 1.0000000, 1493.1920000,-94.6533333
86.0880000000028, 1.0000000, 1493.4000000,-94.6666667
86.1000000000028, 1.0000000, 1493.6080000,-94.6800000
86.1120000000028, 1.0000000, 1493.8160000,-94.6933333
86.1240000000028, 1.0000000, 1494.0240000,-94.7066667
86.1360000000028, 1.0000000, 1494.2320000,-94.7200000
86.1480000000028, 1.0000000, 1494.4400000,-94.7333333
86.1600000000028, 1.0000000, 1494.6480000,-94.7466667
86.1720000000028, 1.0000000, 1494.8560000,-94.7600000
86.1840000000028, 1.0000000, 1495.0640000,-94.7733333
86.1960000000028, 1.0000000, 1495.2720000,-94.7866667
86.2080000000028, 1.0000000, 1495.4800000,-94.8000000
86.2200000000028, 1.0000000, 1495.6880000,-94.8133333
86.2320000000028, 1.0000000, 1495.8960000,-94.8266667
86.2440000000028, 1.0000000, 1496.1040000,-94.8400000
86.2560000000028, 1.0000000, 1496.3120000,-94.8533333
86.2680000000028, 1.0000000, 1496.5200000,-94.8666667
86.2800000000028, 1.0000000, 1496.7280000,-94.8800000
86.2920000000028, 1.0000000, 1496.9360000,-94.8933333
86.3040000000028, 1.0000000, 1497.1440000,-94.9066667
86.3160000000028, 1.0000000, 1497.3520000,-94.9200000
86.3280000000028, 1.0000000, 1497.5600000,-94.9333333
86.3400000000028, 1.0000000, 1497.7680000,-94.9466667
86.3520000000028, 1.0000000, 1497.9760000,-94.9600000
86.3640000000028, 1.0000000, 1498.1840000,-94.9733333
86.3760000000028, 1.0000000, 1498.3920000,-94.9866667
86.3880000000028, 1.0000000, 1498.6000000,-95.0000000
86.4000000000028, 1.0000000, 1498.8080000,-95.0133333
86.4120000000028, 1.0000000, 1499.0160000,-95.0266667
86.4240000000028, 1.0000000, 1499.2240000,-95.0400000
86.4360000000028, 1.0000000, 1499.4320000,-95.0533333
86.4480000000028, 1.0000000, 1499.6400000,-95.0666667
86.4600000000028, 1.0000000, 1499.8480000,-95.0800000
86.4720000000028, 1.0000000, 1500.0560000,-95.0933333
86.4840000000028, 1.0000000, 1500.2640000,-95.1066667
86.4960000000028, 1.0000000, 1500.4720000,-95.1200000
86.5080000000028, 1.0000000, 1500.6800000,-95.1333333
86.5200000000028, 1.0000000, 1500.8880000,-95.1466667
86.5320000000028, 1.0000000, 1501.0960000,-95.1600000
86.5440000000028, 1.0000000, 1501.3040000,-95.1733333
86.5560000000028, 1.0000000, 1501.5120000,-95.1866667
86.5680000000028, 1.0000000, 1501.7200000,-95.2000000
86.5800000000028, 1.0000000, 1501.9280000,-95.2133333
86.5920000000028, 1.0000000, 1502.1360000,-95.2266667
86.6040000000028, 1.0000000, 1502.3440000,-95.2400000
86.6160000000028, 1.0000000, 1502.5520000,-95.2533333
86.6280000000028, 1.0000000, 1502.7600000,-95.2666667
86.6400000000028, 1.0000000, 1502.9680000,-95.2800000
86.6520000000028, 1.0000000, 1503.1760000,-95.2933333
86.6640000000028, 1.0000000, 1503.3840000,-95.3066667
86.6760000000028, 1.0000000, 1503.5920000,-95.3200000
86.6880000000028, 1.0000000, 1503.8000000,-95.3333333
86.7000000000028, 1.0000000, 1504.0080000,-95.3466667
86.7120000000028, 1.0000000, 1504.2160000,-95.3600000
86.7240000000028, 1.0000000, 1504.4240000,-95.3733333
86.7360000000028, 1.0000000, 1504.6320000,-95.3866667
86.7480000000028, 1.0000000, 1504.8400000,-95.4000000
86.7600000000028, 1.0000000, 1505.0480000,-95.4133333
86.7720000000028, 1.0000000, 1505.2560000,-95.4266667
86.7840000000028, 1.0000000, 1505.4640000,-95.4400000
86.7960000000028, 1.0000000, 1505.6720000,-95.4533333
86.8080000000028, 1.0000000, 1505.8800000,-95.4666667
86.8200000000028, 1.0000000, 1506.0880000,-95.4800000
86.8320000000028, 1.0000000, 1506.2960000,-95.4933333
86.8440000000028, 1.0000000, 1506.5040000,-95.5066667
86.8560000000028, 1.0000000, 1506.7120000,-95.5200000
86.8680000000028, 1.0000000, 1506.9200000,-95.5333333
86.8800000000028, 1.0000000, 1507.1280000,-95.5466667
86.8920000000028, 1.0000000, 1507.3360000,-95.5600000
86.9040000000028, 1.0000000, 1507.5440000,-95.5733333
86.9160000000028, 1.0000000, 1507.7520000,-95.5866667
86.9280000000028, 1.0000000, 1507.9600000,-95.6000000
86.9400000000028, 1.0000000, 1508.1680000,-95.6133333
86.9520000000028, 1.0000000, 1508.3760000,-95.6266667
86.9640000000028, 1.0000000, 1508.5840000,-95.6400000
86.9760000000028, 1.0000000, 1508.7920000,-95.6533333
86.9880000000028, 1.0000000, 1509.0000000,-95.6666667
87.0000000000028, 1.0000000, 1509.2080000,-95.6800000
87.0120000000028, 1.0000000, 1509.4160000,-95.6933333
87.0240000000028, 1.0000000, 1509.6240000,-95.7066667
87.0360000000028, 1.0000000, 1509.8320000,-95.7200000
87.0480000000028, 1.0000000, 1510.0400000,-95.7333333
87.0600000000028, 1.0000000, 1510.2480000,-95.7466667
87.0720000000028, 1.0000000, 1510.4560000,-95.7600000
87.0840000000028, 1.0000000, 1510.6640000,-95.7733333
87.0960000000028, 1.0000000, 1510.8720000,-95.7866667
87.1080000000028, 1.0000000, 1511.0800000,-95.8000000
87.1200000000028, 1.0000000, 1511.2880000,-95.8133333
87.1320000000028, 1.0000000, 1511.4960000,-95.8266667
87.1440000000028, 1.0000000, 1511.7040000,-95.8400000
87.1560000000028, 1.0000000, 1511.9120000,-95.8533333
87.1680000000028, 1.0000000, 1512.1200000,-95.8666667
87.1800000000028, 1.0000000, 1512.3280000,-95.8800000
87.1920000000028, 1.0000000, 1512.5360000,-95.8933333
87.2040000000028, 1.0000000, 1512.7440000,-95.9066667
87.2160000000029, 1.0000000, 1512.9520000,-95.9200000
87.2280000000029, 1.0000000, 1513.1600000,-95.9333333
87.2400000000029, 1.0000000, 1513.3680000,-95.9466667
87.2520000000029, 1.0000000, 1513.5760000,-95.9600000
87.2640000000029, 1.0000000, 1513.7840000,-95.9733333
87.2760000000029, 1.0000000, 1513.9920000,-95.9866667
87.2880000000029, 1.0000000, 1514.2000000,-96.0000000
87.3000000000029, 1.0000000, 1514.4080000,-96.0133333
87.3120000000029, 1.0000000, 1514.6160000,-96.0266667
87.3240000000029, 1.0000000, 1514.8240000,-96.0400000
87.3360000000029, 1.0000000, 1515.0320000,-96.0533333
87.3480000000029, 1.0000000, 1515.2400000,-96.0666667
87.3600000000029, 1.0000000, 1515.4480000,-96.0800000
87.3720000000029, 1.0000000, 1515.6560000,-96.0933333
87.3840000000029, 1.0000000, 1515.8640000,-96.1066667
87.3960000000029, 1.0000000, 1516.0720000,-96.1200000
87.4080000000029, 1.0000000, 1516.2800000,-96.1333333
87.4200000000029, 1.0000000, 1516.4880000,-96.1466667
87.4320000000029, 1.0000000, 1516.6960000,-96.1600000
87.4440000000029, 1.0000000, 1516.9040000,-96.1733333
87.4560000000029, 1.0000000, 1517.1120000,-96.1866667
87.4680000000029, 1.0000000, 1517.3200000,-96.2000000
87.4800000000029, 1.0000000, 1517.5280000,-96.2133333
87.4920000000029, 1.0000000, 1517.7360000,-96.2266667
87.5040000000029, 1.0000000, 1517.9440000,-96.2400000
87.5160000000029, 1.0000000, 1518.1520000,-96.2533333
87.5280000000029, 1.0000000, 1518.3600000,-96.2666667
87.5400000000029, 1.0000000, 1518.5680000,-96.2800000
87.5520000000029, 1.0000000, 1518.7760000,-96.2933333
87.5640000000029, 1.0000000, 1518.9840000,-96.3066667
87.5760000000029, 1.0000000, 1519.1920000,-96.3200000
87.5880000000029, 1.0000000, 1519.4000000,-96.3333333
87.6000000000029, 1.0000000, 1519.6080000,-96.3466667
87.6120000000029, 1.0000000, 1519.8160000,-96.3600000
87.6240000000029, 1.0000000, 1520.0240000,-96.3733333
87.6360000000029, 1.0000000, 1520.2320000,-96.3866667
87.6480000000029, 1.0000000, 1520.4400000,-96.4000000
87.6600000000029, 1.0000000, 1520.6480000,-96.4133333
87.6720000000029, 1.0000000, 1520.8560000,-96.4266667
87.6840000000029, 1.0000000, 1521.0640000,-96.4400000
87.6960000000029, 1.0000000, 1521.2720000,-96.4533333
87.7080000000029, 1.0000000, 1521.4800000,-96.4666667
87.7200000000029, 1.0000000, 1521.6880000,-96.4800000
87.7320000000029, 1.0000000, 1521.8960000,-96.4933333
87.7440000000029, 1.0000000, 1522.1040000,-96.5066667
87.7560000000029, 1.0000000, 1522.3120000,-96.5200000
87.7680000000029, 1.0000000, 1522.5200000,-96.5333333
87.7800000000029, 1.0000000, 1522.7280000,-96.5466667
87.7920000000029, 1.0000000, 1522.9360000,-96.5600000
87.8040000000029, 1.0000000, 1523.1440000,-96.5733333
87.8160000000029, 1.0000000, 1523.3520000,-96.5866667
87.8280000000029, 1.0000000, 1523.5600000,-96.6000000
87.8400000000029, 1.0000000, 1523.7680000,-96.6133333
87.8520000000029, 1.0000000, 1523.9760000,-96.6266667
87.8640000000029, 1.0000000, 1524.1840000,-96.6400000
87.8760000000029, 1.0000000, 1524.3920000,-96.6533333
87.8880000000029, 1.0000000, 1524.6000000,-96.6666667
87.9000000000029, 1.0000000, 1524.8080000,-96.6800000
87.9120000000029, 1.0000000, 1525.0160000,-96.6933333
87.9240000000029, 1.0000000, 1525.2240000,-96.7066667
87.9360000000029, 1.0000000, 1525.4320000,-96.7200000
87.9480000000029, 1.0000000, 1525.6400000,-96.7333333
87.9600000000029, 1.0000000, 1525.8480000,-96.7466667
87.9720000000029, 1.0000000, 1526.0560000,-96.7600000
87.9840000000029, 1.0000000, 1526.2640000,-96.7733333
87.9960000000029, 1.0000000, 1526.4720000,-96.7866667
88.0080000000029, 1.0000000, 1526.6800000,-96.8000000
88.0200000000029, 1.0000000, 1526.8880000,-96.8133333
88.0320000000029, 1.0000000, 1527.0960000,-96.8266667
88.0440000000029, 1.0000000, 1527.3040000,-96.8400000
88.0560000000029, 1.0000000, 1527.5120000,-96.8533333
88.0680000000029, 1.0000000, 1527.7200000,-96.8666667
88.0800000000029, 1.0000000, 1527.9280000,-96.8800000
88.0920000000029, 1.0000000, 1528.1360000,-96.8933333
88.1040000000029, 1.0000000, 1528.3440000,-96.9066667
88.1160000000029, 1.0000000, 1528.5520000,-96.9200000
88.1280000000029, 1.0000000, 1528.7600000,-96.9333333
88.1400000000029, 1.0000000, 1528.9680000,-96.9466667
88.1520000000029, 1.0000000, 1529.1760000,-96.9600000
88.1640000000029, 1.0000000, 1529.3840000,-96.9733333
88.1760000000029, 1.0000000, 1529.5920000,-96.9866667
88.1880000000029, 1.0000000, 1529.8000000,-97.0000000
88.2000000000029, 1.0000000, 1530.0080000,-97.0133333
88.2120000000029, 1.0000000, 1530.2160000,-97.0266667
88.2240000000029, 1.0000000, 1530.4240000,-97.0400000
88.2360000000029, 1.0000000, 1530.6320000,-97.0533333
88.2480000000029, 1.0000000, 1530.8400000,-97.0666667
88.2600000000029, 1.0000000, 1531.0480000,-97.0800000
88.2720000000029, 1.0000000, 1531.2560000,-97.0933333
88.2840000000029, 1.0000000, 1531.4640000,-97.1066667
88.2960000000029, 1.0000000, 1531.6720000,-97.1200000
88.3080000000029, 1.0000000, 1531.8800000,-97.1333333
88.3200000000029, 1.0000000, 1532.0880000,-97.1466667
88.3320000000029, 1.0000000, 1532.2960000,-97.1600000
88.3440000000029, 1.0000000, 1532.5040000,-97.1733333
88.3560000000029, 1.0000000, 1532.7120000,-97.1866667
88.3680000000029, 1.0000000, 1532.9200000,-97.2000000
88.3800000000029, 1.0000000, 1533.1280000,-97.2133333
88.3920000000029, 1.0000000, 1533.3360000,-97.2266667
88.4040000000029, 1.0000000, 1533.5440000,-97.2400000
88.4160000000029, 1.0000000, 1533.7520000,-97.2533333
88.4280000000029, 1.0000000, 1533.9600000,-97.2666667
88.4400000000029, 1.0000000, 1534.1680000,-97.2800000
88.4520000000029, 1.0000000, 1534.3760000,-97.2933333
88.4640000000029, 1.0000000, 1534.5840000,-97.3066667
88.4760000000029, 1.0000000, 1534.7920000,-97.3200000
88.4880000000029, 1.0000000, 1535.0000000,-97.3333333
88.5000000000029, 1.0000000, 1535.2080000,-97.3466667
88.5120000000029, 1.0000000, 1535.4160000,-97.3600000
88.5240000000029, 1.0000000, 1535.6240000,-97.3733333
88.5360000000029, 1.0000000, 1535.8320000,-97.3866667
88.5480000000029, 1.0000000, 1536.0400000,-97.4000000
88.5600000000029, 1.0000000, 1536.2480000,-97.4133333
88.5720000000029, 1.0000000, 1536.4560000,-97.4266667
88.5840000000029, 1.0000000, 1536.6640000,-97.4400000
88.5960000000029, 1.0000000, 1536.8720000,-97.4533333
88.6080000000029, 1.0000000, 1537.0800000,-97.4666667
88.6200000000029, 1.0000000, 1537.2880000,-97.4800000
88.6320000000029, 1.0000000, 1537.4960000,-97.4933333
88.6440000000029, 1.0000000, 1537.7040000,-97.5066667
88.6560000000029, 1.0000000, 1537.9120000,-97.5200000
88.6680000000029, 1.0000000, 1538.1200000,-97.5333333
88.6800000000029, 1.0000000, 1538.3280000,-97.5466667
88.6920000000029, 1.0000000, 1538.5360000,-97.5600000
88.7040000000029, 1.0000000, 1538.7440000,-97.5733333
88.7160000000029, 1.0000000, 1538.9520000,-97.5866667
88.7280000000029, 1.0000000, 1539.1600000,-97.6000000
88.7400000000029, 1.0000000, 1539.3680000,-97.6133333
88.7520000000029, 1.0000000, 1539.5760000,-97.6266667
88.7640000000029, 1.0000000, 1539.7840000,-97.6400000
88.7760000000029, 1.0000000, 1539.9920000,-97.6533333
88.7880000000029, 1.0000000, 1540.2000000,-97.6666667
88.8000000000029, 1.0000000, 1540.4080000,-97.6800000
88.8120000000029, 1.0000000, 1540.6160000,-97.6933333
88.8240000000029, 1.0000000, 1540.8240000,-97.7066667
88.8360000000029, 1.0000000, 1541.0320000,-97.7200000
88.8480000000029, 1.0000000, 1541.2400000,-97.7333333
88.8600000000029, 1.0000000, 1541.4480000,-97.7466667
88.8720000000029, 1.0000000, 1541.6560000,-97.7600000
88.8840000000029, 1.0000000, 1541.8640000,-97.7733333
88.8960000000029, 1.0000000, 1542.0720000,-97.7866667
88.9080000000029, 1.0000000, 1542.2800000,-97.8000000
88.9200000000029, 1.0000000, 1542.4880000,-97.8133333
88.9320000000029, 1.0000000, 1542.6960000,-97.8266667
88.9440000000029, 1.0000000, 1542.9040000,-97.8400000
88.9560000000029, 1.0000000, 1543.1120000,-97.8533333
88.9680000000029, 1.0000000, 1543.3200000,-97.8666667
88.9800000000029, 1.0000000, 1543.5280000,-97.8800000
88.9920000000029, 1.0000000, 1543.7360000,-97.8933333
89.0040000000029, 1.0000000, 1543.9440000,-97.9066667
89.0160000000029, 1.0000000, 1544.1520000,-97.9200000
89.0280000000029, 1.0000000, 1544.3600000,-97.9333333
89.0400000000029, 1.0000000, 1544.5680000,-97.9466667
89.0520000000029, 1.0000000, 1544.7760000,-97.9600000
89.0640000000029, 1.0000000, 1544.9840000,-97.9733333
89.0760000000029, 1.0000000, 1545.1920000,-97.9866667
89.0880000000029, 1.0000000, 1545.4000000,-98.0000000
89.1000000000029, 1.0000000, 1545.6080000,-98.0133333
89.1120000000029, 1.0000000, 1545.8160000,-98.0266667
89.1240000000029, 1.0000000, 1546.0240000,-98.0400000
89.1360000000029, 1.0000000, 1546.2320000,-98.0533333
89.1480000000029, 1.0000000, 1546.4400000,-98.0666667
89.1600000000029, 1.0000000, 1546.6480000,-98.0800000
89.1720000000029, 1.0000000, 1546.8560000,-98.0933333
89.1840000000029, 1.0000000, 1547.0640000,-98.1066667
89.1960000000029, 1.0000000, 1547.2720000,-98.1200000
89.2080000000029, 1.0000000, 1547.4800000,-98.1333333
89.2200000000029, 1.0000000, 1547.6880000,-98.1466667
89.2320000000029, 1.0000000, 1547.8960000,-98.1600000
89.2440000000029, 1.0000000, 1548.1040000,-98.1733333
89.2560000000029, 1.0000000, 1548.3120000,-98.1866667
89.2680000000029, 1.0000000, 1548.5200000,-98.2000000
89.2800000000029, 1.0000000, 1548.7280000,-98.2133333
89.2920000000029, 1.0000000, 1548.9360000,-98.2266667
89.3040000000029, 1.0000000, 1549.1440000,-98.2400000
89.3160000000029, 1.0000000, 1549.3520000,-98.2533333
89.3280000000029, 1.0000000, 1549.5600000,-98.2666667
89.3400000000029, 1.0000000, 1549.7680000,-98.2800000
89.3520000000029, 1.0000000, 1549.9760000,-98.2933333
89.3640000000029, 1.0000000, 1550.1840000,-98.3066667
89.3760000000029, 1.0000000, 1550.3920000,-98.3200000
89.3880000000029, 1.0000000, 1550.6000000,-98.3333333
89.4000000000029, 1.0000000, 1550.8080000,-98.3466667
89.4120000000029, 1.0000000, 1551.0160000,-98.3600000
89.4240000000029, 1.0000000, 1551.2240000,-98.3733333
89.4360000000029, 1.0000000, 1551.4320000,-98.3866667
89.4480000000029, 1.0000000, 1551.6400000,-98.4000000
89.4600000000029, 1.0000000, 1551.8480000,-98.4133333
89.4720000000029, 1.0000000, 1552.0560000,-98.4266667
89.4840000000029, 1.0000000, 1552.2640000,-98.4400000
89.4960000000029, 1.0000000, 1552.4720000,-98.4533333
89.5080000000029, 1.0000000, 1552.6800000,-98.4666667
89.5200000000029, 1.0000000, 1552.8880000,-98.4800000
89.5320000000029, 1.0000000, 1553.0960000,-98.4933333
89.5440000000029, 1.0000000, 1553.3040000,-98.5066667
89.5560000000029, 1.0000000, 1553.5120000,-98.5200000
89.5680000000029, 1.0000000, 1553.7200000,-98.5333333
89.5800000000029, 1.0000000, 1553.9280000,-98.5466667
89.5920000000029, 1.0000000, 1554.1360000,-98.5600000
89.6040000000029, 1.0000000, 1554.3440000,-98.5733333
89.6160000000029, 1.0000000, 1554.5520000,-98.5866667
89.6280000000029, 1.0000000, 1554.7600000,-98.6000000
89.6400000000029, 1.0000000, 1554.9680000,-98.6133333
89.6520000000029, 1.0000000, 1555.1760000,-98.6266667
89.6640000000029, 1.0000000, 1555.3840000,-98.6400000
89.6760000000029, 1.0000000, 1555.5920000,-98.6533333
89.6880000000029, 1.0000000, 1555.8000000,-98.6666667
89.7000000000029, 1.0000000, 1556.0080000,-98.6800000
89.7120000000029, 1.0000000, 1556.2160000,-98.6933333
89.7240000000029, 1.0000000, 1556.4240000,-98.7066667
89.7360000000029, 1.0000000, 1556.6320000,-98.7200000
89.7480000000029, 1.0000000, 1556.8400000,-98.7333333
89.7600000000029, 1.0000000, 1557.0480000,-98.7466667
89.7720000000029, 1.0000000, 1557.2560000,-98.7600000
89.7840000000029, 1.0000000, 1557.4640000,-98.7733333
89.7960000000029, 1.0000000, 1557.6720000,-98.7866667
89.8080000000029, 1.0000000, 1557.8800000,-98.8000000
89.8200000000029, 1.0000000, 1558.0880000,-98.8133333
89.8320000000029, 1.0000000, 1558.2960000,-98.8266667
89.8440000000029, 1.0000000, 1558.5040000,-98.8400000
89.856000000003, 1.0000000, 1558.7120000,-98.8533333
89.868000000003, 1.0000000, 1558.9200000,-98.8666667
89.880000000003, 1.0000000, 1559.1280000,-98.8800000
89.892000000003, 1.0000000, 1559.3360000,-98.8933333
89.904000000003, 1.0000000, 1559.5440000,-98.9066667
89.916000000003, 1.0000000, 1559.7520000,-98.9200000
89.928000000003, 1.0000000, 1559.9600000,-98.9333333
89.940000000003, 1.0000000, 1560.1680000,-98.9466667
89.952000000003, 1.0000000, 1560.3760000,-98.9600000
89.964000000003, 1.0000000, 1560.5840000,-98.9733333
89.976000000003, 1.0000000, 1560.7920000,-98.9866667
89.988000000003, 1.0000000, 1561.0000000,-99.0000000
90.000000000003, 1.0000000, 1561.2080000,-99.0133333
90.012000000003, 1.0000000, 1561.4160000,-99.0266667
90.024000000003, 1.0000000, 1561.6240000,-99.0400000
90.036000000003, 1.0000000, 1561.8320000,-99.0533333
90.048000000003, 1.0000000, 1562.0400000,-99.0666667
90.060000000003, 1.0000000, 1562.2480000,-99.0800000
90.072000000003, 1.0000000, 1562.4560000,-99.0933333
90.084000000003, 1.0000000, 1562.6640000,-99.1066667
90.096000000003, 1.0000000, 1562.8720000,-99.1200000
90.108000000003, 1.0000000, 1563.0800000,-99.1333333
90.120000000003, 1.0000000, 1563.2880000,-99.1466667
90.132000000003, 1.0000000, 1563.4960000,-99.1600000
90.144000000003, 1.0000000, 1563.7040000,-99.1733333
90.156000000003, 1.0000000, 1563.9120000,-99.1866667
90.168000000003, 1.0000000, 1564.1200000,-99.2000000
90.180000000003, 1.0000000, 1564.3280000,-99.2133333
90.192000000003, 1.0000000, 1564.5360000,-99.2266667
90.204000000003, 1.0000000, 1564.7440000,-99.2400000
90.216000000003, 1.0000000, 1564.9520000,-99.2533333
90.228000000003, 1.0000000, 1565.1600000,-99.2666667
90.240000000003, 1.0000000, 1565.3680000,-99.2800000
90.252000000003, 1.0000000, 1565.5760000,-99.2933333
90.264000000003, 1.0000000, 1565.7840000,-99.3066667
90.276000000003, 1.0000000, 1565.9920000,-99.3200000
90.288000000003, 1.0000000, 1566.2000000,-99.3333333
90.300000000003, 1.0000000, 1566.4080000,-99.3466667
90.312000000003, 1.0000000, 1566.6160000,-99.3600000
90.324000000003, 1.0000000, 1566.8240000,-99.3733333
90.336000000003, 1.0000000, 1567.0320000,-99.3866667
90.348000000003, 1.0000000, 1567.2400000,-99.4000000
90.360000000003, 1.0000000, 1567.4480000,-99.4133333
90.372000000003, 1.0000000, 1567.6560000,-99.4266667
90.384000000003, 1.0000000, 1567.8640000,-99.4400000
90.396000000003, 1.0000000, 1568.0720000,-99.4533333
90.408000000003, 1.0000000, 1568.2800000,-99.4666667
90.420000000003, 1.0000000, 1568.4880000,-99.4800000
90.432000000003, 1.0000000, 1568.6960000,-99.4933333
90.444000000003, 1.0000000, 1568.9040000,-99.5066667
90.456000000003, 1.0000000, 1569.1120000,-99.5200000
90.468000000003, 1.0000000, 1569.3200000,-99.5333333
90.480000000003, 1.0000000, 1569.5280000,-99.5466667
90.492000000003, 1.0000000, 1569.7360000,-99.5600000
90.504000000003, 1.0000000, 1569.9440000,-99.5733333
90.516000000003, 1.0000000, 1570.1520000,-99.5866667
90.528000000003, 1.0000000, 1570.3600000,-99.6000000
90.540000000003, 1.0000000, 1570.5680000,-99.6133333
90.552000000003, 1.0000000, 1570.7760000,-99.6266667
90.564000000003, 1.0000000, 1570.9840000,-99.6400000
90.576000000003, 1.0000000, 1571.1920000,-99.6533333
90.588000000003, 1.0000000, 1571.4000000,-99.6666667
90.600000000003, 1.0000000, 1571.6080000,-99.6800000
90.612000000003, 1.0000000, 1571.8160000,-99.6933333
90.624000000003, 1.0000000, 1572.0240000,-99.7066667
90.636000000003, 1.0000000, 1572.2320000,-99.7200000
90.648000000003, 1.0000000, 1572.4400000,-99.7333333
90.660000000003, 1.0000000, 1572.6480000,-99.7466667
90.672000000003, 1.0000000, 1572.8560000,-99.7600000
90.684000000003, 1.0000000, 1573.0640000,-99.7733333
90.696000000003, 1.0000000, 1573.2720000,-99.7866667
90.708000000003, 1.0000000, 1573.4800000,-99.8000000
90.720000000003, 1.0000000, 1573.6880000,-99.8133333
90.732000000003, 1.0000000, 1573.8960000,-99.8266667
90.744000000003, 1.0000000, 1574.1040000,-99.8400000
90.756000000003, 1.0000000, 1574.3120000,-99.8533333
90.768000000003, 1.0000000, 1574.5200000,-99.8666667
90.780000000003, 1.0000000, 1574.7280000,-99.8800000
90.792000000003, 1.0000000, 1574.9360000,-99.8933333
90.804000000003, 1.0000000, 1575.1440000,-99.9066667
90.816000000003, 1.0000000, 1575.3520000,-99.9200000
90.828000000003, 1.0000000, 1575.5600000,-99.9333333
90.840000000003, 1.0000000, 1575.7680000,-99.9466667
90.852000000003, 1.0000000, 1575.9760000,-99.9600000
90.864000000003, 1.0000000, 1576.1840000,-99.9733333
90.876000000003, 1.0000000, 1576.3920000,-99.9866667
90.888000000003, 1.0000000, 1576.6000000,-100.0000000
90.900000000003, 1.0000000, 1576.8080000,-100.0133333
90.912000000003, 1.0000000, 1577.0160000,-100.0266667
90.924000000003, 1.0000000, 1577.2240000,-100.0400000
90.936000000003, 1.0000000, 1577.4320000,-100.0533333
90.948000000003, 1.0000000, 1577.6400000,-100.0666667
90.960000000003, 1.0000000, 1577.8480000,-100.0800000
90.972000000003, 1.0000000, 1578.0560000,-100.0933333
90.984000000003, 1.0000000, 1578.2640000,-100.1066667
